,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
15,Dentro de uma caixa,José Jorge Letria ; il. Ana Afonso,"Alfragide : Caminho, 2018",1,2018 - 2.º Sem.,6 - 8 anos,Literatura,José Jorge Letria , il. Ana Afonso
16,Sobreviventes : as criaturas mais resistentes do planeta,Nicola Davies ; il. Neal Layton ; trad. Raquel Dutra Lopes,ISBN: 978-972-24-1864-5,1,2018 - 2.º Sem.,6 - 8 anos,Literatura,Nicola Davies , il. Neal Layton ; trad. Raquel Dutra Lopes
17,O dia em que me tornei pássaro,Ingrid Chabbert ; il. Raúl Nieto Guridi ; trad. Elisabete Rosa-Machado,"[S.l. : s.n.], 2018",1,2018 - 2.º Sem.,6 - 8 anos,Literatura,Ingrid Chabbert , il. Raúl Nieto Guridi ; trad. Elisabete Rosa-Machado
18,O rapto do príncipe Oleomargarine,"Mark Twain, Philip Stead ; il. Erin Stead ; trad. Paula Caetano","Alfragide : Oficina do Livro, 2018",1,2018 - 2.º Sem.,6 - 8 anos,Literatura,"Mark Twain, Philip Stead ", il. Erin Stead ; trad. Paula Caetano
19,A loja das palermices,texto de José Jorge Letria ; il. de Célia Fernandes,"Lisboa : Zero a Oito, 2018",1,2018 - 2.º Sem.,6 - 8 anos,Literatura,texto de José Jorge Letria , il. de Célia Fernandes
20,O estranho,Kjell Ringi,"Figueira da Foz : Bruaá, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Kjell Ringi,
21,"Um rapaz, um urso, um balão : o livro do filme",escrito por Brittany Rubiano ; il. por Mike Wall ; trad. Rita Furtado,"Alfragide : Dom Quixote, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,escrito por Brittany Rubiano , il. por Mike Wall ; trad. Rita Furtado
22,Telefone sem fio,texto e il. Yara Kono,"Carcavelos : Planeta Tangerina, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,texto e il. Yara Kono,
23,Um urso muito assustador,Mafalda Bernardes da Silva ; il. Geandra Lipa,ISBN: 978-989-8888-12-9,2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Mafalda Bernardes da Silva , il. Geandra Lipa
24,O cuquedo e um amor que mete medo,um susto contado por Clara Cunha ; e pincelado por Paulo Galindro,"Lisboa : Livros Horizonte, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,um susto contado por Clara Cunha , e pincelado por Paulo Galindro
25,A viagem,Francesca Sanna ; trad. Susana Cardoso Ferreira,"Amadora : Fábula, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Francesca Sanna , trad. Susana Cardoso Ferreira
26,"Rainha dos ares : a águia, imperial, ibérica",Carla Maia de Almeida ; il. Susa Monteiro,"[Lisboa] : Imprensa Nacional - Casa da Moeda, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Carla Maia de Almeida , il. Susa Monteiro
27,Conto contigo,António Torrado ; il. Cátia Vidinhas,"Alfragide : Asa II, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,António Torrado , il. Cátia Vidinhas
28,Matilde,Luís Correia Carmelo ; il. Mariachiara di Giorgio,"Figueira da Foz : Bruaá, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Luís Correia Carmelo , il. Mariachiara di Giorgio
29,O Elmer e a rosa,David McKee ; trad. Sara Aguiar,"Lisboa : Nuvem de Letras, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,David McKee , trad. Sara Aguiar
30,Versos de respirar,José António Franco ; il. Bruno Inácio,"Vila Nova da Barquinha : Livros do Corvo, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,José António Franco , il. Bruno Inácio
31,O que fazer quando a tua casa é um zoo?,"John Kelly, Steph Laberis ; trad. Pedro Costa","Estoril : Minutos de Leitura, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,"John Kelly, Steph Laberis ", trad. Pedro Costa
32,Os dragões adoram tacos,texto de Adam Rubin ; il. de Daniel Salmieri ; trad. Carla Maia de Almeida,"Alfragide : Caminho, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,texto de Adam Rubin , il. de Daniel Salmieri ; trad. Carla Maia de Almeida
33,"O hotel ""extravagância de Natal""","Tracey Corderoy, Tony Neal ; trad. Pedro Costa","Estoril : Minutos de Leitura, 2018",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,"Tracey Corderoy, Tony Neal ", trad. Pedro Costa
34,"Parabéns, Mimi!",Valerie Thomas e Korky Paul ; trad. Helena Rafael,"Lisboa : Gradiva, 2017",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Valerie Thomas e Korky Paul , trad. Helena Rafael
35,História de muitas cores,Rosa Lobato de Faria ; il. Marta Albernaz,"Alfragide : Asa II, 2017",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Rosa Lobato de Faria , il. Marta Albernaz
36,O sorriso da Julieta,Rita Cardoso ; il. de Ana Oliveira,ISBN: 978-989-8888-02-0,2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Rita Cardoso , il. de Ana Oliveira
37,O leão que temos cá dentro,Rachel Bright ; il. Jim Field ; trad. Carlos Grifo Babo,"Lisboa : Presença, 2017",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,Rachel Bright , il. Jim Field ; trad. Carlos Grifo Babo
38,As piores crianças do mundo,David Walliams ; il. Tony Ross ; trad. Rita Amaral,"Porto : Porto Ed., 2017",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,David Walliams , il. Tony Ross ; trad. Rita Amaral
39,Mog a gata esquecida,escrito e il. por Judith Kerr ; trad. 20|20 Editora,"Amadora : Booksmile, 2017",2,2018 - 2.º Sem.,6 - 8 anos,Literatura,escrito e il. por Judith Kerr , trad. 20|20 Editora
40,Crac!,Carmen Chica ; il. Martina Manyà ; trad. Carla Oliveira,"Lisboa : Orfeu Negro, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Carmen Chica , il. Martina Manyà ; trad. Carla Oliveira
41,Trocas e baldrocas,António Mota ; il. Júlio Vanzeler,"Alfragide : Asa II, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,António Mota , il. Júlio Vanzeler
42,O livro do Natal,Maria Alberta Menéres ; il. Cristina Turdera,"Porto : Asa, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Maria Alberta Menéres , il. Cristina Turdera
43,Orlando e o rinoceronte,texto e il. Alexandra Lucas Coelho,"Lisboa : Alfaguara, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,texto e il. Alexandra Lucas Coelho,
44,Antónia Ferreira : a desenhadora de paisagens,João Paulo Cotrim ; il. Pedro Lourenço,"Lisboa : Imprensa Nacional - Casa da Moeda : Pato Lógico, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,João Paulo Cotrim , il. Pedro Lourenço
45,Ter uma irmã é...,Lara Xavier ; il. Paulo Galindro,"Amadora : Booksmile, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Lara Xavier , il. Paulo Galindro
46,Todos ao palácio,texto de Adélia Carvalho ; il. de David Pintor... [et al],"Porto : Tcharan, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,texto de Adélia Carvalho , il. de David Pintor... [et al]
47,A verdadeira história do Pai Natal,"Alexandre Lobão, Rachel Caiano",ISBN: 978-972-24-1861-4,3,2018 - 2.º Sem.,6 - 8 anos,Literatura,"Alexandre Lobão, Rachel Caiano",
48,O rapaz do nariz comprido e outros contos,"Luísa Ducla Soares, João Vaz de Carvalho",ISBN: 978-972-24-1851-5,3,2018 - 2.º Sem.,6 - 8 anos,Literatura,"Luísa Ducla Soares, João Vaz de Carvalho",
49,Ficção,"Mário-Henrique Leiria ; introd., org. e notas Tania Martuscelli","Silveira : E-Primatur, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Mário-Henrique Leiria ," introd., org. e notas Tania Martuscelli"
50,O que é que aconteceu na terra dos procópios?,Maria Alberta Menéres ; il. Marta Madureira,"Porto : Porto Ed., 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Maria Alberta Menéres , il. Marta Madureira
51,O convidador de pirilampos : estórias sem luz elétrica,Ondjaki ; il. António Jorge Gonçalves,ISBN: 978-972-21-2844-5,3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Ondjaki , il. António Jorge Gonçalves
52,O Elmer,David McKee ; trad. Bernardo Marques,"Lisboa : Nuvem de Letras, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,David McKee , trad. Bernardo Marques
53,Faça sol ou faça vento,Ana Amaral... [et al.] ; il. Carla Coelho,ISBN: 978-989-8888-06-8,3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Ana Amaral... [et al.] , il. Carla Coelho
54,Dois dedos de conversa,"Carmen Zita Ferreira ; il. Sara Cunha ; músicas, Paulo Honório Ferreira, Jorge Gonçalves","[S.l.] : Trinta por uma Linha, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Carmen Zita Ferreira ," il. Sara Cunha ; músicas, Paulo Honório Ferreira, Jorge Gonçalves"
55,Amigos de São Saturnino,texto Francisca Prieto ; il. Sara Brito,ISBN: 978-989-98655-7-0,3,2018 - 2.º Sem.,6 - 8 anos,Literatura,texto Francisca Prieto , il. Sara Brito
56,ABC dos bichos em rima infantil,Rosa Lobato de Faria ; il. Nikola Raspopovic,"Alfragide : Asa II, 2017",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Rosa Lobato de Faria , il. Nikola Raspopovic
57,Histórias de tempo vai tempo vem,Maria Alberta Menéres ; il. Chloé Perarnau,"Porto : Porto Ed., 2016",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Maria Alberta Menéres , il. Chloé Perarnau
58,Beja,Susa Monteiro,"[S.l.] : Pato Lógico, 2016",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Susa Monteiro,
59,Edimburgo,Marcus Oakley,"[Lisboa] : Pato Lógico, 2016",3,2018 - 2.º Sem.,6 - 8 anos,Literatura,Marcus Oakley,
60,Feitiços,Emily Gribbitt ; trad. Ana Stilwell,ISBN: 978-972-24-1816-4,4,2018 - 2.º Sem.,6 - 8 anos,Literatura,Emily Gribbitt , trad. Ana Stilwell
61,Mimi e Rogério vão à praia,Valerie Thomas ; il. Korky Paul ; trad. Gonçalo Terra,"Lisboa : Gradiva, 2016",4,2018 - 2.º Sem.,6 - 8 anos,Literatura,Valerie Thomas , il. Korky Paul ; trad. Gonçalo Terra
62,O lince Lineu,Pedro Salvador Mendes,"Lisboa : Chiado Ed., 2016",4,2018 - 2.º Sem.,6 - 8 anos,Literatura,Pedro Salvador Mendes,
