,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
26,A menina que via o mar de várias cores,Mário Cordeiro ; il. Raquel Santos,"Porto : Porto Ed., 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Mário Cordeiro , il. Raquel Santos
27,Malaquias faz um novo amigo,"Beatrix Potter ; trad. Eugénia Antunes, Paulo Rêgo","Lisboa : PIM!, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Beatrix Potter ," trad. Eugénia Antunes, Paulo Rêgo"
28,A caravana encantada,Roberto Innocenti ; escrita por Amy Novesky ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Roberto Innocenti , escrita por Amy Novesky ; trad. Carla Maia de Almeida
29,Clementine,Manuela Guaccio ; il. Luca Poli ; adapt. Rita Amaral,"Porto : Porto Ed., 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Manuela Guaccio , il. Luca Poli ; adapt. Rita Amaral
30,Histórias tradicionais,Benji Davies ; trad. João Berhan,"Lisboa : Orfeu Negro, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Benji Davies , trad. João Berhan
31,O olharapo,Milu Loureiro,"Aveiro : Sana, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Milu Loureiro,
32,A cidade que deixou de sorrir,Adolfo Coelho ; il. Rita Duque,"Porto : Porto Ed., 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Adolfo Coelho , il. Rita Duque
33,Seleção de contos populares portugueses,Leo Lionni ; trad. Gabriela Rocha Alves,"Matosinhos : Kalandraka, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Leo Lionni , trad. Gabriela Rocha Alves
34,Pé ante pé,escrito e il. Maurice Sendak ; trad. Carla Maia de Almeida,"Lisboa : Kalandraka, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,escrito e il. Maurice Sendak , trad. Carla Maia de Almeida
35,Num molho de bróculos! ou a vida não pode ser só isto,Mac Barnett ; il. por Jon Klassen ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Mac Barnett , il. por Jon Klassen ; trad. Rui Lopes
36,"O lobo, o pato & rato",texto de Christophe Gallaz e Roberto Innocenti ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,texto de Christophe Gallaz e Roberto Innocenti , trad. Carla Maia de Almeida
37,Rosa branca,Davide Cali ; il. Benjamin Chaud ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Davide Cali , il. Benjamin Chaud ; trad. Rui Lopes
38,As minhas incríveis férias de Verão,Carlo Collodi ; trad. rev. e actualiz. de José Colaço Barreiros ; il. Carlos J. Campos,"Porto : Porto Ed., 2018",2,2019 - 1.º Sem.,6 - 8 anos,Literatura,Carlo Collodi , trad. rev. e actualiz. de José Colaço Barreiros ; il. Carlos J. Campos
39,As aventuras de Pinóquio,Pitum Keil do Amaral ; il. Ana Biscaia,"[S.l.] : Xerefé, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Pitum Keil do Amaral , il. Ana Biscaia
40,O solar de Berbiande,José António Franco ; des. Bruno Inácio,"Vila Nova da Barquinha : Livros do Corvo, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,José António Franco , des. Bruno Inácio
41,A cegonha maquinista,Rosário Alçada Araújo ; il. Patrícia Furtado,"Alfragide : Gailivro, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Rosário Alçada Araújo , il. Patrícia Furtado
42,O baloiço azul,texto Helder Moura Pereira ; il. Tiago Manuel,ISBN: 978-989-54018-4-0,3,2019 - 1.º Sem.,6 - 8 anos,Literatura,texto Helder Moura Pereira , il. Tiago Manuel
43,A Vera teve um sono e outras histórias,David Walliams ; il. por Tony Ross ; trad. de Rita Amaral,"Porto : Porto Ed., 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,David Walliams , il. por Tony Ross ; trad. de Rita Amaral
44,Está uma cobra na minha escola!,texto Veronica Salinas ; il. Camila Engman ; trad. Veronica Salinas,"Lisboa : Orfeu Negro, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,texto Veronica Salinas , il. Camila Engman ; trad. Veronica Salinas
45,A viagem,Manuel António Pina ; il. Anabela Dias,"Porto : Porto Ed., 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Manuel António Pina , il. Anabela Dias
46,O têpluquê e outras histórias,texto e il. Catarina Sobral,"Lisboa : Orfeu Negro, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,texto e il. Catarina Sobral,
47,Impossível,"María Solar, Gusti ; trad. Elisabete Ramos","Matosinhos : Kalandraka, cop. 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,"María Solar, Gusti ", trad. Elisabete Ramos
48,Tenho uns pés perfeitos : [um livro para ler com os pés descalços],Filipa Sáragga ; pref. de Nuno Lobo Antunes,"Barcarena : Marcador, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Filipa Sáragga , pref. de Nuno Lobo Antunes
49,O livro das emoções : um livro que explica às crianças as emoções e como lidar com elas,Fran Pintadera ; il. Christian Inaraja ; trad. Elisabete Ramos  ,"Matosinhos : Kalandraka, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Fran Pintadera , il. Christian Inaraja ; trad. Elisabete Ramos  
50,Cândido e os outros,Jen Campbell ; il. Katie Harnett ; trad. Susana Cardoso Ferreira,"Amadora : Fábula, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Jen Campbell , il. Katie Harnett ; trad. Susana Cardoso Ferreira
51,Franklin e Luna vão à lua,Marianna Coppo ; trad. Elisabete Ramos,"Matosinhos : Kalandraka, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Marianna Coppo , trad. Elisabete Ramos
52,Uma história,"adapt. Xosé Ballesteros, a partir do texto de Robert Southey ; il. Miguel Tanco ; trad. Elisabete Ramos","Matosinhos : Kalandraka, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,"adapt. Xosé Ballesteros, a partir do texto de Robert Southey ", il. Miguel Tanco ; trad. Elisabete Ramos
53,Os três ursos,Oliver Jeffers ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Oliver Jeffers , trad. Rui Lopes
54,Aqui estamos nós : apontamentos para viver no planeta Terra,texto e il. Romana Romanyshyn e  Andriy Lesiv ; trad. João Berhan,"Lisboa : Orfeu Negro, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,texto e il. Romana Romanyshyn e  Andriy Lesiv , trad. João Berhan
55,"Alto, baixo, num sussurro","Manuela Guaccio ; il. Federica Nuccio, Roberta Vottero ; adapt. para a língua portuguesa Rita Amaral","Porto : Porto Ed., 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Manuela Guaccio ," il. Federica Nuccio, Roberta Vottero ; adapt. para a língua portuguesa Rita Amaral"
56,Histórias de animais,Corina Luyken ; trad. Susana Cardoso Ferreira,"Amadora : Fábula, 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Corina Luyken , trad. Susana Cardoso Ferreira
57,O livro dos erros,adapt. para a língua portuguesa Rita Amaral,"Porto : Porto Ed., 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,adapt. para a língua portuguesa Rita Amaral,
58,O que deves saber antes de ir para a escola,Philippe Jalbert ; adapt. para a língua portuguesa Sara Ludovico,"Porto : Porto Ed., 2018",3,2019 - 1.º Sem.,6 - 8 anos,Literatura,Philippe Jalbert , adapt. para a língua portuguesa Sara Ludovico
59,O divertido livro do bom comportamento,David Litchfield ; trad. Luísa Costa Gomes,"Amadora : Fábula, 2018",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,David Litchfield , trad. Luísa Costa Gomes
60,"O urso, o piano, o cão e o violino",Philippe Jalbert ; adapt. para a língua portuguesa Sara Ludovico,"Porto : Porto Ed., 2018",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,Philippe Jalbert , adapt. para a língua portuguesa Sara Ludovico
61,O divertido livro das boas maneiras : para crianças e não só...,Condessa de Ségur ; trad. Isabel Lopes,"Lisboa : Guerra e Paz, 2018",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,Condessa de Ségur , trad. Isabel Lopes
62,Os desastres de Sofia,"Daniel H. Chambers, Federico Delicado ; trad. Elisabete Ramos","Matosinhos : Kalandraka, 2018",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,"Daniel H. Chambers, Federico Delicado ", trad. Elisabete Ramos
63,Uma longa viagem,Dr. Seuss ; trad. de José Dias Pires,"Amadora : Booksmile, 2017",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,Dr. Seuss , trad. de José Dias Pires
64,"Um peixe, dois peixes, peixe encarnado, peixe azulado","Luísa Ducla Soares, Daniel Completo, José Fanha ; il. Cristina Completo","Sesimbra : Canto das Cores, 2017",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,"Luísa Ducla Soares, Daniel Completo, José Fanha ", il. Cristina Completo
65,Três amigos : muito divertidos,Alexandre Parafita ; il. Alexandra Gonçalves,"Maia : Livro Directo, 2017",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,Alexandre Parafita , il. Alexandra Gonçalves
66,"A brincar, a brincar... vamos lá rimar",[compil.] José Viale Moutinho,ISBN: 978-989-644-473-0,4,2019 - 1.º Sem.,6 - 8 anos,Literatura,[compil.] José Viale Moutinho,
67,Livro português das fábulas : uma antologia : da tradição popular a Fernando Pessoa,Julieta Aurora Santos,"Castro Verde : Simon's Books, 2017",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,Julieta Aurora Santos,
68,A lenda do menino da gralha : ou a história do menino que vivia no meio do mar e queria ter asas,José Fanha ; il. Ana Seixas,"Lisboa : Empresa Municipal de Mobilidade e Estacionamento de Lisboa, 2016",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,José Fanha , il. Ana Seixas
69,"A minha cidade é um livro : aventuras, desventuras e agruras de um peão distraído",poemas Luísa Ducla Soares ; il. João Vaz de Carvalho ; canta Daniel Completo,"Sesimbra : Canto das Cores, 2016",4,2019 - 1.º Sem.,6 - 8 anos,Literatura,poemas Luísa Ducla Soares , il. João Vaz de Carvalho ; canta Daniel Completo
70,Quem dá asas às palavras,Manuel António Pina ; il. Anabela Dias,ISBN: 978-972-0-72687-2,4,2019 - 1.º Sem.,6 - 8 anos,Literatura,Manuel António Pina , il. Anabela Dias
71,O têpluquê e outras histórias,Oscar Wilde ; il. Raquel Pinheiro,ISBN: 978-972-0-72684-1,4,2019 - 1.º Sem.,6 - 8 anos,Literatura,Oscar Wilde , il. Raquel Pinheiro
72,O gigante egoísta e ; O príncipe feliz,textos de Manuel António Pina ; il. Anabela Dias,ISBN: 978-972-0-72687-2,4,2019 - 1.º Sem.,6 - 8 anos,Literatura,textos de Manuel António Pina , il. Anabela Dias
