,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
24,O baloiço azul,Rosário Alçada Araújo ; il. Patrícia Furtado,"Alfragide : Gailivro, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Rosário Alçada Araújo , il. Patrícia Furtado
25,A menina que via o mar de várias cores,Vanda Borges Gonçalves ; il. Rui Sousa,"Lisboa : Gradiva, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Vanda Borges Gonçalves , il. Rui Sousa
26,A Vera teve um sono e outras histórias,texto Helder Moura Pereira ; il. Tiago Manuel,ISBN: 978-989-54018-4-0,2,2019 - 1.º Sem.,9 - 11 anos,Literatura,texto Helder Moura Pereira , il. Tiago Manuel
27,Seleção de contos populares portugueses,Adolfo Coelho ; il. Rita Duque,"Porto : Porto Ed., 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Adolfo Coelho , il. Rita Duque
28,O têpluquê e outras histórias,Manuel António Pina ; il. Anabela Dias,"Porto : Porto Ed., 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Manuel António Pina , il. Anabela Dias
29,Num molho de bróculos! ou a vida não pode ser só isto,escrito e il. Maurice Sendak ; trad. Carla Maia de Almeida,"Lisboa : Kalandraka, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,escrito e il. Maurice Sendak , trad. Carla Maia de Almeida
30,Robot selvagem,Peter Brown ; trad. Dulce Afonso,"Amadora : Fábula, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Peter Brown , trad. Dulce Afonso
31,"O lobo, o pato & rato",Mac Barnett ; il. por Jon Klassen ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Mac Barnett , il. por Jon Klassen ; trad. Rui Lopes
32,Rosa branca,texto de Christophe Gallaz e Roberto Innocenti ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,texto de Christophe Gallaz e Roberto Innocenti , trad. Carla Maia de Almeida
33,Clementine,Roberto Innocenti ; escrita por Amy Novesky ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Roberto Innocenti , escrita por Amy Novesky ; trad. Carla Maia de Almeida
34,As aventuras de Pinóquio,Carlo Collodi ; trad. rev. e actualiz. de José Colaço Barreiros ; il. Carlos J. Campos,"Porto : Porto Ed., 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Carlo Collodi , trad. rev. e actualiz. de José Colaço Barreiros ; il. Carlos J. Campos
35,As piores crianças do mundo 2,David Walliams ; il. Tony Ross ; trad. Rita Amaral,"Porto : Porto Ed., 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,David Walliams , il. Tony Ross ; trad. Rita Amaral
36,O solar de Berbiande,Pitum Keil do Amaral ; il. Ana Biscaia,"[S.l.] : Xerefé, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Pitum Keil do Amaral , il. Ana Biscaia
37,Manuel : o menino com asas de livros,Joana Lopes e Mafalda Milhões,"Sertã : Câmara Municipal, D. L. 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Joana Lopes e Mafalda Milhões,
38,Tenho uns pés perfeitos : [um livro para ler com os pés descalços],"María Solar, Gusti ; trad. Elisabete Ramos","Matosinhos : Kalandraka, cop. 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,"María Solar, Gusti ", trad. Elisabete Ramos
39,A caravana encantada,"Beatrix Potter ; trad. Eugénia Antunes, Paulo Rêgo","Lisboa : PIM!, 2018",2,2019 - 1.º Sem.,9 - 11 anos,Literatura,Beatrix Potter ," trad. Eugénia Antunes, Paulo Rêgo"
40,Está uma cobra na minha escola!,David Walliams ; il. por Tony Ross ; trad. de Rita Amaral,"Porto : Porto Ed., 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,David Walliams , il. por Tony Ross ; trad. de Rita Amaral
41,Aqui estamos nós : apontamentos para viver no planeta Terra,Oliver Jeffers ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Oliver Jeffers , trad. Rui Lopes
42,Carta ao cavaleiro de nada,João Marecos ; il. Rachel Caiano,ISBN: 978-972-24-1898-0,3,2019 - 1.º Sem.,9 - 11 anos,Literatura,João Marecos , il. Rachel Caiano
43,Histórias de meninas aventureiras,recontadas por Julia Bruce ; introd. de Jacqueline Wilson ; il. Olga Baumert... [et al.] ; trad. José Remelhe,"Lisboa : Nuvem de Letras : Penguin Random House, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,recontadas por Julia Bruce , introd. de Jacqueline Wilson ; il. Olga Baumert... [et al.] ; trad. José Remelhe
44,Impossível,texto e il. Catarina Sobral,"Lisboa : Orfeu Negro, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,texto e il. Catarina Sobral,
45,O livro das emoções : um livro que explica às crianças as emoções e como lidar com elas,Filipa Sáragga ; pref. de Nuno Lobo Antunes,"Barcarena : Marcador, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Filipa Sáragga , pref. de Nuno Lobo Antunes
46,Pippi das meias altas nos mares do Sul,Astrid Lindgren ; gravuras de Ingrid Vang Nyman ; trad. Marta Mendonça,ISBN: 978-989-641-860-1,3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Astrid Lindgren , gravuras de Ingrid Vang Nyman ; trad. Marta Mendonça
47,As viagens de Gulliver,Jonathan Swift ; trad. Paulo Tavares ; pref. de Maria do Rosário Pedreira,"Amadora : Fábula, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Jonathan Swift , trad. Paulo Tavares ; pref. de Maria do Rosário Pedreira
48,Cândido e os outros,Fran Pintadera ; il. Christian Inaraja ; trad. Elisabete Ramos  ,"Matosinhos : Kalandraka, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Fran Pintadera , il. Christian Inaraja ; trad. Elisabete Ramos  
49,Uma longa viagem,"Daniel H. Chambers, Federico Delicado ; trad. Elisabete Ramos","Matosinhos : Kalandraka, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,"Daniel H. Chambers, Federico Delicado ", trad. Elisabete Ramos
50,Anne Frank,M.a Isabel Sánchez Vegara ; il. Sveta Dorosheva ; trad. Vasco Gato,"Lisboa : Nuvem de Letras, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,M.a Isabel Sánchez Vegara , il. Sveta Dorosheva ; trad. Vasco Gato
51,O livro dos erros,Corina Luyken ; trad. Susana Cardoso Ferreira,"Amadora : Fábula, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Corina Luyken , trad. Susana Cardoso Ferreira
52,Os desastres de Sofia,Condessa de Ségur ; trad. Isabel Lopes,"Lisboa : Guerra e Paz, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Condessa de Ségur , trad. Isabel Lopes
53,Todas as fábulas,Luis Sepúlveda ; il. Simona Mulazzani,"Porto : Porto Ed., 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Luis Sepúlveda , il. Simona Mulazzani
54,"Alto, baixo, num sussurro",texto e il. Romana Romanyshyn e  Andriy Lesiv ; trad. João Berhan,"Lisboa : Orfeu Negro, 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,texto e il. Romana Romanyshyn e  Andriy Lesiv , trad. João Berhan
55,Contos gregos,António Sérgio ; il. Aurélie de Sousa,"Porto : Porto Ed., 2018",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,António Sérgio , il. Aurélie de Sousa
56,A lenda do menino da gralha : ou a história do menino que vivia no meio do mar e queria ter asas,Julieta Aurora Santos,"Castro Verde : Simon's Books, 2017",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Julieta Aurora Santos,
57,Três amigos : muito divertidos,"Luísa Ducla Soares, Daniel Completo, José Fanha ; il. Cristina Completo","Sesimbra : Canto das Cores, 2017",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,"Luísa Ducla Soares, Daniel Completo, José Fanha ", il. Cristina Completo
58,"Um peixe, dois peixes, peixe encarnado, peixe azulado",Dr. Seuss ; trad. de José Dias Pires,"Amadora : Booksmile, 2017",3,2019 - 1.º Sem.,9 - 11 anos,Literatura,Dr. Seuss , trad. de José Dias Pires
59,Livro português das fábulas : uma antologia : da tradição popular a Fernando Pessoa,[compil.] José Viale Moutinho,ISBN: 978-989-644-473-0,3,2019 - 1.º Sem.,9 - 11 anos,Literatura,[compil.] José Viale Moutinho,
60,Fábulas de La Fontaine,il. Fatinha Ramos,"Porto : Porto Ed., 2016",4,2019 - 1.º Sem.,9 - 11 anos,Literatura,il. Fatinha Ramos,
61,"A minha cidade é um livro : aventuras, desventuras e agruras de um peão distraído",José Fanha ; il. Ana Seixas,"Lisboa : Empresa Municipal de Mobilidade e Estacionamento de Lisboa, 2016",4,2019 - 1.º Sem.,9 - 11 anos,Literatura,José Fanha , il. Ana Seixas
62,O têpluquê e outras histórias,Manuel António Pina ; il. Anabela Dias,ISBN: 978-972-0-72687-2,4,2019 - 1.º Sem.,9 - 11 anos,Literatura,Manuel António Pina , il. Anabela Dias
63,O Têpluquê e outras histórias,textos de Manuel António Pina ; il. Anabela Dias,ISBN: 978-972-0-72687-2,4,2019 - 1.º Sem.,9 - 11 anos,Literatura,textos de Manuel António Pina , il. Anabela Dias
64,O gigante egoísta e ; O príncipe feliz,Oscar Wilde ; il. Raquel Pinheiro,ISBN: 978-972-0-72684-1,4,2019 - 1.º Sem.,9 - 11 anos,Literatura,Oscar Wilde , il. Raquel Pinheiro
