,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
237,O livro dos provérbios 1,António Mota ; il. Elsa Fernandes,"Alfragide : Asa II, 2015",12,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Elsa Fernandes
238,O segredo do rio,Miguel Sousa Tavares ; il. de Fernanda Fragateiro,"Lisboa : Clube do Autor, 2015",12,Antes 2017,9 - 11 anos,Literatura,Miguel Sousa Tavares , il. de Fernanda Fragateiro
239,As aventuras de Huckleberry Finn,Mark Twain ; nova trad. de Maria João Freire de Andrade,"Lisboa : Nelson de Matos, 2015",12,Antes 2017,9 - 11 anos,Literatura,Mark Twain , nova trad. de Maria João Freire de Andrade
240,As andanças do Senhor Fortes,António Mota ; il. Teresa Lima,"Alfragide : Asa II, 2015",13,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Teresa Lima
241,Alice para os mais pequenos,Lewis Carroll ; il. John Tenniel ; trad. notas e posf. Rogério Miguel Puga,"Lisboa :  Nova Vega, 2015",13,Antes 2017,9 - 11 anos,Literatura,Lewis Carroll , il. John Tenniel ; trad. notas e posf. Rogério Miguel Puga
242,"Comprar, comprar, comprar!",Luísa Ducla Soares ; il. Sandra Serra,ISBN: 978-972-0-72860-9,13,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Sandra Serra
243,Os animais do Natal,Luísa Ducla Soares ; il. Ângela Vieira,ISBN: 978-972-0-72851-7,13,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Ângela Vieira
244,Segredos na floresta,Jimmy Liao ; trad. Ana M. Noronha e Domenica Ignomeriello,"Matosinhos : Kalandraka, 2015",13,Antes 2017,9 - 11 anos,Literatura,Jimmy Liao , trad. Ana M. Noronha e Domenica Ignomeriello
245,A dupla terrível,"Jory John, Mac Barnett ; il. Kevin Cornell ; trad. Artur Lopes Cardoso","Lisboa : Planeta Manuscrito, 2015",13,Antes 2017,9 - 11 anos,Literatura,"Jory John, Mac Barnett ", il. Kevin Cornell ; trad. Artur Lopes Cardoso
246,Amores de família,Carla Maia de Almeida ; il. Marta Monteiro,"Alfragide : Caminho, imp. 2015",13,Antes 2017,9 - 11 anos,Literatura,Carla Maia de Almeida , il. Marta Monteiro
247,A floresta,Sophia de Mello Breyner Andersen ; il. Sofia Arez,"Porto : Porto Ed., 2015",13,Antes 2017,9 - 11 anos,Literatura,Sophia de Mello Breyner Andersen , il. Sofia Arez
248,O livro das adivinhas 1,António Mota ; il. Elsa Fernandes,"Alfragide : Asa II, 2015",13,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Elsa Fernandes
249,Do querer ao ter há muita conta a fazer,Maria da Conceição Vicente ; il. Catarina Pinto,"[S.l.] : Trinta Por Uma Linha, 2015",13,Antes 2017,9 - 11 anos,Literatura,Maria da Conceição Vicente , il. Catarina Pinto
250,Intriga em Lisboa,Sir Steve Stevenson ; il. Stefano Turconi,"Lisboa : Planeta Manuscrito, 2015",13,Antes 2017,9 - 11 anos,Literatura,Sir Steve Stevenson , il. Stefano Turconi
251,Uma vaca de estimação,Luísa Ducla Soares ; il. Fedra Santos,ISBN: 978-972-0-72858-6,13,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Fedra Santos
252,Dias felizes de uma nódoa teimosa,Isabel Zambujal ; il. Sebastião Peixoto,"Alfragide : Oficina do Livro, 2015",13,Antes 2017,9 - 11 anos,Literatura,Isabel Zambujal , il. Sebastião Peixoto
253,As crónicas de Nárnia,C. S. Lewis ; il. Pauline Baynes ; trad. Ana Falcão Bastos,"Lisboa : Presença, [2015?]-     ",13,Antes 2017,9 - 11 anos,Literatura,C. S. Lewis , il. Pauline Baynes ; trad. Ana Falcão Bastos
254,Teatro : atividário,textos de Ricardo Henriques ; il. de André Letria,"Lisboa : Pato Lógico, 2015",13,Antes 2017,9 - 11 anos,Literatura,textos de Ricardo Henriques , il. de André Letria
255,O macaco de rabo cortado e outras histórias,António Torrado ; il. Tiago Pimentel,"Alfragide : Asa II, 2015",13,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Tiago Pimentel
256,Tintin na América,Hergé ; trad. Maria José Magalhães Pereira e Paula Caetano,"Alfragide : Asa II, 2015",13,Antes 2017,9 - 11 anos,Literatura,Hergé , trad. Maria José Magalhães Pereira e Paula Caetano
257,Barafunda : um diálogo filosófico sobre as muitas maneiras de arrumar o mundo,"texto Afonso Cruz, Marta Bernardes ; il. José Cardoso",ISBN: 978-972-21-2753-0,13,Antes 2017,9 - 11 anos,Literatura,"texto Afonso Cruz, Marta Bernardes ", il. José Cardoso
258,Episódios da vida de um jovem gato,Raquel Ramos ; il. Carla Nazareth,"[Porto] : Trinta Por Uma Linha, 2015",13,Antes 2017,9 - 11 anos,Literatura,Raquel Ramos , il. Carla Nazareth
259,Contos de boas contas,Alexandre Parafita ; il. Abigaíl Ascenso... [et al.],"Maia : Livro Directo, 2015",13,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. Abigaíl Ascenso... [et al.]
260,O menino-estrela,Oscar Wilde ; adapt. para a língua portuguesa Isabel Ramalhete ; il. Raquel Costa,ISBN: 978-972-0-72716-9,14,Antes 2017,9 - 11 anos,Literatura,Oscar Wilde , adapt. para a língua portuguesa Isabel Ramalhete ; il. Raquel Costa
261,Ginástica animalástica,Isabel Minhós Martins ; il. João Fazenda,"Lisboa : APCC, 2015",14,Antes 2017,9 - 11 anos,Literatura,Isabel Minhós Martins , il. João Fazenda
262,Urso Pequeno,Else Holmelund Minarik ; il. de Maurice Sendak ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2015",14,Antes 2017,9 - 11 anos,Literatura,Else Holmelund Minarik , il. de Maurice Sendak ; trad. Carla Maia de Almeida
263,Um beijo para Urso Pequeno,Else Holmelund Minarik ; il. de Maurice Sendak ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2015",14,Antes 2017,9 - 11 anos,Literatura,Else Holmelund Minarik , il. de Maurice Sendak ; trad. Carla Maia de Almeida
264,A visita de Urso Pequeno,Else Holmelund Minarik ; il. de Maurice Sendak ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2015",14,Antes 2017,9 - 11 anos,Literatura,Else Holmelund Minarik , il. de Maurice Sendak ; trad. Carla Maia de Almeida
265,Pai Urso está de volta,Else Holmelund Minarik ; il. de Maurice Sendak ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2015",14,Antes 2017,9 - 11 anos,Literatura,Else Holmelund Minarik , il. de Maurice Sendak ; trad. Carla Maia de Almeida
266,Os amigos de Urso Pequeno,Else Holmelund Minarik ; il. Maurice Sendak ; trad. Carla Maia de Almeida,"Lisboa : Kalandraka, 2015",14,Antes 2017,9 - 11 anos,Literatura,Else Holmelund Minarik , il. Maurice Sendak ; trad. Carla Maia de Almeida
267,Os desastres de Sofia,Condessa de Ségur ; trad. Maria Emília Ferros Moura,"Alfragide : Oficina do Livro, 2015",14,Antes 2017,9 - 11 anos,Literatura,Condessa de Ségur , trad. Maria Emília Ferros Moura
268,Orlando : o caracol apaixonado,Sérgio Mendes ; il. Elias Gato,ISBN: 978-989-622-776-0,14,Antes 2017,9 - 11 anos,Literatura,Sérgio Mendes , il. Elias Gato
269,Fábulas de Esopo,recontadas António Mota ; il. Pedro Pires,"Alfragide : Asa II, 2015",14,Antes 2017,9 - 11 anos,Literatura,recontadas António Mota , il. Pedro Pires
270,Segredos do jardim da casa grande de barras amarelas,Raquel Ramos ; il. Carla Nazareth,"Alcochete : Trinta Por Uma Linha, 2015",14,Antes 2017,9 - 11 anos,Literatura,Raquel Ramos , il. Carla Nazareth
271,Os Sete e a marca vermelha,Enid Blyton ; trad. Susana Ferreira e Bárbara Soares,"Alfragide : Oficina do Livro, 2015",14,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , trad. Susana Ferreira e Bárbara Soares
272,Seis histórias às avessas,Luísa Ducla Soares ; il. Aurélie de Sousa,ISBN: 978-972-0-72850-0,14,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Aurélie de Sousa
273,Robin dos Bosques,Howard Pyle ; trad. Álvaro Garcia Fernandes,"Porto : Civilização, 2015",14,Antes 2017,9 - 11 anos,Literatura,Howard Pyle , trad. Álvaro Garcia Fernandes
274,Portugal para miúdos,José Jorge Letria ; il. Ricardo Cabral,"Alfragide : Texto, 2015",14,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Ricardo Cabral
275,"Rãs, príncipes e feiticeiros : oito histórias dos oito países que falam português","Ana Maria Magalhães, Isabel Alçada  ; il. Danuta Wojciechowska","Alfragide : Caminho, 2015",14,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada  ", il. Danuta Wojciechowska
276,Gato preto & passarinhos azuis,Anabela Passos ; il. por Rui Castro,ISBN: 978-989-647-057-9,14,Antes 2017,9 - 11 anos,Literatura,Anabela Passos , il. por Rui Castro
277,A grande revelação,Maria João Lopo de Carvalho ; il. Miguel Gabriel,"Lisboa : Zero a oito, imp. 2014",14,Antes 2017,9 - 11 anos,Literatura,Maria João Lopo de Carvalho , il. Miguel Gabriel
278,Amigos do peito,Cláudio Thebas ; il. Violeta Lópiz,"Figueira da Foz : Bruaá, 2014",14,Antes 2017,9 - 11 anos,Literatura,Cláudio Thebas , il. Violeta Lópiz
279,A que sabe esta história?,Alice Vieira ; receitas Vítor Sobral ; il. Carla Nazareth,"Alfragide : Oficina do Livro, 2014",14,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , receitas Vítor Sobral ; il. Carla Nazareth
280,28 histórias para rir,Ursula Wölfel ; il. João Vaz de Carvalho,"Matosinhos : Kalandraka, 2014",15,Antes 2017,9 - 11 anos,Literatura,Ursula Wölfel , il. João Vaz de Carvalho
281,Contos de Perrault,trad. Maria Alberta Menéres il. Rui Truta,"Porto : Asa, 2014",15,Antes 2017,9 - 11 anos,Literatura,trad. Maria Alberta Menéres il. Rui Truta,
282,Daqui ninguém passa,Isabel Minhós Martins ; il. Bernardo P. Carvalho,"Carcavelos : Planeta Tangerina, 2014",15,Antes 2017,9 - 11 anos,Literatura,Isabel Minhós Martins , il. Bernardo P. Carvalho
283,O tesouro do califa,Nuno Matos Valente ; il. Joana Raimundo,"Alcobaça : Escafrando, 2014",15,Antes 2017,9 - 11 anos,Literatura,Nuno Matos Valente , il. Joana Raimundo
284,D. José,Armanda Menezes ; il. Inês Moura Paes,ISBN: 978-989-622-614-5,15,Antes 2017,9 - 11 anos,Literatura,Armanda Menezes , il. Inês Moura Paes
285,As regras do verão,Shaun Tan ; trad. Ana M. Noronha,"Matosinhos : Kalandraka, 2014",15,Antes 2017,9 - 11 anos,Literatura,Shaun Tan , trad. Ana M. Noronha
286,Ícaro,texto e il. Federico Delicado ; trad. Elisabete Ramos,"Matosinhos : Kalandraka, 2014",15,Antes 2017,9 - 11 anos,Literatura,texto e il. Federico Delicado , trad. Elisabete Ramos
287,A flauta maravilhosa,António Mota ; il. de Catarina Correia Marques,"Alfragide : Gailivro, 2014",15,Antes 2017,9 - 11 anos,Literatura,António Mota , il. de Catarina Correia Marques
288,A noite de Natal,Sophia de Mello Breyner Andresen ; ilustrações de Jorge Nesbitt,"Porto : Porto Ed., 2014",15,Antes 2017,9 - 11 anos,Literatura,Sophia de Mello Breyner Andresen , ilustrações de Jorge Nesbitt
289,Contos de Andersen para crianças sem medo,Alice Vieira ; il. Carla Nazareth,"Alfragide : Oficina do Livro, 2014",15,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. Carla Nazareth
290,A porta do tempo,Uysses Moore ; trad. Madalena Guerra ; il. Iacopo Bruno,"Barcarena : Presença, 2014",15,Antes 2017,9 - 11 anos,Literatura,Uysses Moore , trad. Madalena Guerra ; il. Iacopo Bruno
291,O menino no sapatinho,Mia Couto ; il. Danuta Wojciechowska  ,"Alfragide : Caminho, imp. 2014",15,Antes 2017,9 - 11 anos,Literatura,Mia Couto , il. Danuta Wojciechowska  
292,"Gigante, gigantão",Pedro Jardim ; il. Raquel Pinheiro,"Maia : Livro Directo, 2014",15,Antes 2017,9 - 11 anos,Literatura,Pedro Jardim , il. Raquel Pinheiro
293,Uma bolada no vidro,Nuno Magalhães Guedes ; il. Pedro Potier,"Barcarena : Presença, 2014",15,Antes 2017,9 - 11 anos,Literatura,Nuno Magalhães Guedes , il. Pedro Potier
294,Maria : os segredos da irmã mais velha,"Margarida Fonseca Santos, Maria João Lopo de Carvalho","Alfragide : Oficina do Livro, 2014",15,Antes 2017,9 - 11 anos,Literatura,"Margarida Fonseca Santos, Maria João Lopo de Carvalho",
295,O clube das chaves mergulha nos oceanos,"Maria Teresa Maia Gonzalez, Maria do Rosário Pedreira ; il. Luís Anglin","Lisboa : Verbo, 2014",15,Antes 2017,9 - 11 anos,Literatura,"Maria Teresa Maia Gonzalez, Maria do Rosário Pedreira ", il. Luís Anglin
296,A revolta dos sátiros,"Ana Soares, Bárbara Wong","Carnaxide : Alfaguara, 2014",15,Antes 2017,9 - 11 anos,Literatura,"Ana Soares, Bárbara Wong",
297,A ameaça da bola-F,Nuno Magalhães Guedes ; il. Pedro Potier,"Barcarena : Presença, 2014",15,Antes 2017,9 - 11 anos,Literatura,Nuno Magalhães Guedes , il. Pedro Potier
298,A fada palavrinha e o gigante das bibliotecas,Luísa Ducla Soares ; il. Maria João Raimundo,"Lisboa : Livros Horizonte, 2014",15,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Maria João Raimundo
299,Kikas e o Professor Coração : uma viagem pelos AEIOUS da saúde,Nilza de Assis ; il. Beatriz Manteigas ; pref. Fernando de Pádua,"Lisboa : Âncora, 2014",15,Antes 2017,9 - 11 anos,Literatura,Nilza de Assis , il. Beatriz Manteigas ; pref. Fernando de Pádua
300,O rapaz que nadava com as piranhas,David Almond ; il. Oliver Jeffers ; trad. Manuela Madureira,"Barcarena : Presença, 2014",16,Antes 2017,9 - 11 anos,Literatura,David Almond , il. Oliver Jeffers ; trad. Manuela Madureira
301,A escola e os cravos,Luísa Lobão Moniz ; il. Rita Moniz,"Lisboa : Teodolito, 2014",16,Antes 2017,9 - 11 anos,Literatura,Luísa Lobão Moniz , il. Rita Moniz
302,"Almada Negreiros : viva o Almada, pim",José Jorge Letria ; il. Tiago Alburqueque,"[Lisboa] : Imprensa Nacional - Casa da Moeda : Pato Lógico, 2014",16,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Tiago Alburqueque
303,A porta,José Fanha ; il. Mónica Cid,"Alfragide : Gailivro, 2014",16,Antes 2017,9 - 11 anos,Literatura,José Fanha , il. Mónica Cid
304,Uma questão de cor,Ana Saldanha ; il. José Miguel Ribeiro,"Alfragide : Caminho, imp. 2014",16,Antes 2017,9 - 11 anos,Literatura,Ana Saldanha , il. José Miguel Ribeiro
305,Uma aventura na casa da lagoa,"Ana Maria Magalhães, Isabel Alçada ; il. de Arlindo Fagundes",ISBN: 978-972-21-2678-6,16,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. de Arlindo Fagundes
306,A locomotiva,Julian Tuwim ; trad. Gerardo Beltrán e José Carlos Dias ; il. Paulo Galindro,"[Sintra] : Qual Albatroz, 2012",16,Antes 2017,9 - 11 anos,Literatura,Julian Tuwim , trad. Gerardo Beltrán e José Carlos Dias ; il. Paulo Galindro
307,As aventuras de Robinson Crusoe,Daniel Defoe ; trad. M. Henriques,"Alfragide : BIS, 2014",16,Antes 2017,9 - 11 anos,Literatura,Daniel Defoe , trad. M. Henriques
308,A viúva e o papagaio : uma história verídica,Virginia Woolf ; trad. Susana Serrão,"Alfragide : Texto,  2014",16,Antes 2017,9 - 11 anos,Literatura,Virginia Woolf , trad. Susana Serrão
309,Que luz estarias a ler?,"João Pedro Mésseder, Ana Biscaia",ISBN: 978-989-20-5261-8,16,Antes 2017,9 - 11 anos,Literatura,"João Pedro Mésseder, Ana Biscaia",
310,Donzela guerreira,António Torrado ; il. Fernanda Fragateiro,"Alfragide : Asa II, 2014",16,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Fernanda Fragateiro
311,Os caminhos das árvores,Pep Bruno ; il. Mariona Cabassa ; trad. Alexandre Nunes de Oliveira,"Fraga : La Fragatina, 2014",16,Antes 2017,9 - 11 anos,Literatura,Pep Bruno , il. Mariona Cabassa ; trad. Alexandre Nunes de Oliveira
312,"Maxi, futebolzinho maximilian",Joachim Masannek ; il. Jan Birck ; trad. Leonor Pinhão,"Alfragide : Dom Quixote, 2014",16,Antes 2017,9 - 11 anos,Literatura,Joachim Masannek , il. Jan Birck ; trad. Leonor Pinhão
313,"Leon, o rei das fintas",Joachim Masannek ; il. Jan Birck ; trad. Leonor Pinhão,"Alfragide : Dom Quixote, 2014",16,Antes 2017,9 - 11 anos,Literatura,Joachim Masannek , il. Jan Birck ; trad. Leonor Pinhão
314,Para onde vamos quando desaparecemos?,Isabel Minhós Martins ; il. Madalena Matoso,"Carcavelos : Planeta Tangerina, 2014",16,Antes 2017,9 - 11 anos,Literatura,Isabel Minhós Martins , il. Madalena Matoso
315,Os piratas,Manuel António Pina ; il. José Emídio,"Porto : Asa II, 2014",16,Antes 2017,9 - 11 anos,Literatura,Manuel António Pina , il. José Emídio
316,Viagem a um quase reino,Maria João Lopo de Carvalho ; il. Miguel Gabriel,"Alfragide : Oficina do Livro, 2014",16,Antes 2017,9 - 11 anos,Literatura,Maria João Lopo de Carvalho , il. Miguel Gabriel
317,"Malvina, a bruxa malvada",Miguel Borges Silva ; il. Raquel Pinheiro,"Maia : Livro Directo, 2014",16,Antes 2017,9 - 11 anos,Literatura,Miguel Borges Silva , il. Raquel Pinheiro
318,O rebanho,Margarita del Mazo ; il. Guridi ; trad. Alexandre Nunes de Oliveira,"Fraga : La Fragatina, 2014",16,Antes 2017,9 - 11 anos,Literatura,Margarita del Mazo , il. Guridi ; trad. Alexandre Nunes de Oliveira
319,Mary Poppins,P. L. Travers ; il. Susana Oliveira ; trad. José Miguel Silva,ISBN: 978-989-641-419-1,16,Antes 2017,9 - 11 anos,Literatura,P. L. Travers , il. Susana Oliveira ; trad. José Miguel Silva
320,Sete coisas que eu cá sei : destravalínguas e adivinhas para suar as estopinhas!,Vergílio Alberto Vieira ; il. Maria João Lopes,"Lisboa : Planeta Manuscrito, 2014",17,Antes 2017,9 - 11 anos,Literatura,Vergílio Alberto Vieira , il. Maria João Lopes
321,A bruxa Cartuxa nas pistas da neve,"Ana Maria Magalhães, Isabel Alçada ; il. Carlos Marques",ISBN: 978-972-21-2711-0,17,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Carlos Marques
322,A bruxa Cartuxa em busca do primo Eco,"Ana Maria Magalhães, Isabel Alçada ; il. de Carlos Marques",ISBN: 978-972-21-2684-7,17,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. de Carlos Marques
323,O tesouro,Manuel António Pina ; des. de Pedro Proença,"Porto : Assírio & Alvim, 2014",17,Antes 2017,9 - 11 anos,Literatura,Manuel António Pina , des. de Pedro Proença
324,Os primos e a fada atarantada,"Ana Maria Magalhães, Isabel Alçada ; il. Helena Simas","Lisboa : Caminho, imp. 2014",17,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Helena Simas
325,Avozinha gângster,David Walliams ; il. Tony Ross ; trad. Rita Amaral,"Porto : Porto Ed., 2014",17,Antes 2017,9 - 11 anos,Literatura,David Walliams , il. Tony Ross ; trad. Rita Amaral
326,História de um caracol que descobriu a importância da lentidão,Luis Sepúlveda ; il. de Paulo Galindro ; trad. de Helena Pitta,"Porto : Porto Ed., 2014",17,Antes 2017,9 - 11 anos,Literatura,Luis Sepúlveda , il. de Paulo Galindro ; trad. de Helena Pitta
327,O livro das sete cores,"texto Maria Alberta Menéres, António Torrado ; il. Jorge Martins","Alfragide : Caminho, imp. 2014",17,Antes 2017,9 - 11 anos,Literatura,"texto Maria Alberta Menéres, António Torrado ", il. Jorge Martins
328,O tempo não para,Catarina C. Guimarães e Nuno P. Nunes ; il. por Maria Antónia R. Vieira,ISBN: 978-989-735-072-6,17,Antes 2017,9 - 11 anos,Literatura,Catarina C. Guimarães e Nuno P. Nunes , il. por Maria Antónia R. Vieira
329,Um urso chamado Paddington : aventuras do urso que nasceu no Peru,Michael Bond ; il. Peggy Fortnum ; trad. Maria Eduarda Colares,"Lisboa : Presença, 2014",17,Antes 2017,9 - 11 anos,Literatura,Michael Bond , il. Peggy Fortnum ; trad. Maria Eduarda Colares
330,Os piratas,Manuel António Pina ; il. José Emídio,"Porto : Asa II, 2014",17,Antes 2017,9 - 11 anos,Literatura,Manuel António Pina , il. José Emídio
331,O livro do ano,Afonso Cruz,"Carnaxide : Alfaguara, 2013",17,Antes 2017,9 - 11 anos,Literatura,Afonso Cruz,
332,Teatrinho do Romão,Luísa Dacosta ; il. Cristina Valadas,"Alfragide : Asa II, 2013",17,Antes 2017,9 - 11 anos,Literatura,Luísa Dacosta , il. Cristina Valadas
333,Contos,"Hans Christian Andersen ; pref. Danielle Birck ; il. Vilhelm Pedersen ; trad. A. Soares Pereira, Teresa Cardoso",ISBN: 972-782-149-9,17,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen ," pref. Danielle Birck ; il. Vilhelm Pedersen ; trad. A. Soares Pereira, Teresa Cardoso"
334,Os três reis do Oriente,Sophia de Mello Breyner Andresen ; il. Fátima Afonso,Porto : Porto Ed. cop. 2013,17,Antes 2017,9 - 11 anos,Literatura,Sophia de Mello Breyner Andresen , il. Fátima Afonso
335,Noites no sotão,Maria Teresa Maia Gonzalez,"Algés : Difel, 2013",17,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez,
336,A verdadeira história do capitão Gancho,Pierdomenico Baccalario ; trad. Francesco Mai,"Porto : Civilização, 2013",17,Antes 2017,9 - 11 anos,Literatura,Pierdomenico Baccalario , trad. Francesco Mai
337,O beijo da palavrinha,escreveu Mia Couto ; il. Danuta Wojciechowska,"Alfragide : Caminho, imp. 2013",17,Antes 2017,9 - 11 anos,Literatura,escreveu Mia Couto , il. Danuta Wojciechowska
338,Os três reis do Oriente,Sophia de Mello Breyner Andresen ; il. Fátima Afonso,Porto : Porto Ed. cop. 2013,17,Antes 2017,9 - 11 anos,Literatura,Sophia de Mello Breyner Andresen , il. Fátima Afonso
339,Contos de Andersen,il. Anastassija Archipowa ; trad. Paula de Carvalho,ISBN: 978-989-50-1941-0,17,Antes 2017,9 - 11 anos,Literatura,il. Anastassija Archipowa , trad. Paula de Carvalho
340,"Heidi, a menina dos Alpes","Johanna Spyri ; il. Rita Antunes ; trad. Dora Reis, Manuela Ramos","Amadora : Booksmile, 2013",18,Antes 2017,9 - 11 anos,Literatura,Johanna Spyri ," il. Rita Antunes ; trad. Dora Reis, Manuela Ramos"
341,Ulisses,Maria Alberta Menéres ; il. Isabel Lobinho,"Porto : Asa II, 2013",18,Antes 2017,9 - 11 anos,Literatura,Maria Alberta Menéres , il. Isabel Lobinho
342,O código do dragão,Tea Stilton ; Red Whale ; trad. Carlos Grifo Babo,"Barcarena : Presença, [2013]-",18,Antes 2017,9 - 11 anos,Literatura,Tea Stilton , Red Whale ; trad. Carlos Grifo Babo
343,O caderno do avô Heinrich,Conceição Dinis Tomé,"Barcarena : Presença, 2013",18,Antes 2017,9 - 11 anos,Literatura,Conceição Dinis Tomé,
344,A casa das bengalas,António Mota,"Alfragide : Gailivro, 2013",18,Antes 2017,9 - 11 anos,Literatura,António Mota,
345,As crónicas de Nárnia,C. S. Lewis ; il. Pauline Baynes ; trad. Ana Falcão Bastos,"Lisboa : Presença, 2013-",18,Antes 2017,9 - 11 anos,Literatura,C. S. Lewis , il. Pauline Baynes ; trad. Ana Falcão Bastos
346,Gaspar & Mariana,Maria Teresa Maia Gonzalez ; il. Cristina Malaquias,ISBN: 978-989-27-0095-3,18,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez , il. Cristina Malaquias
347,Sempre do teu lado,Maria Teresa Maia Gonzalez,"Lisboa : Pi, cop. 2013",18,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez,
348,Harry Potter e a pedra filosofal,J. K. Rowling ; trad. de Isabel Fraga,"Barcarena : Presença, 2013",18,Antes 2017,9 - 11 anos,Literatura,J. K. Rowling , trad. de Isabel Fraga
349,João de Deus : a magia das letras,José Ruy,"Lisboa : Âncora, 2013",18,Antes 2017,9 - 11 anos,Literatura,José Ruy,
350,O guarda da praia,Maria Teresa Maia Gonzalez ; il. Cristina Malaquias,"Lisboa : Pi, cop. 2013",18,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez , il. Cristina Malaquias
351,O senhor Pina,Álvaro Magalhães ; des. Luiz Darocha,"Porto : Assírio e Alvim, 2013",18,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães , des. Luiz Darocha
352,Quase de verdade,Clarice Lispector ; il. de Susana Oliveira,ISBN: 978-989-641-354-5,18,Antes 2017,9 - 11 anos,Literatura,Clarice Lispector , il. de Susana Oliveira
353,O mundo num segundo,Isabel Minhós Martins ; il. Bernardo Carvalho,"Oeiras : Planeta Tangerina, 2013",18,Antes 2017,9 - 11 anos,Literatura,Isabel Minhós Martins , il. Bernardo Carvalho
354,Heidi : e o milagre da montanha,"Johanna Spyri ; il. Rita Antunes ; trad. Dora Reis, Manuela Ramos","Amadora : Booksmile, 2013",18,Antes 2017,9 - 11 anos,Literatura,Johanna Spyri ," il. Rita Antunes ; trad. Dora Reis, Manuela Ramos"
355,Contos da mata dos medos,texto de Álvaro Magalhães ; il. de Cristina Valadas,"Lisboa : Assírio & Alvim, 2013",18,Antes 2017,9 - 11 anos,Literatura,texto de Álvaro Magalhães , il. de Cristina Valadas
356,Histórias curiosas da nossa História,José Jorge Letria ; il. Miguel Gabriel,"Alfragide : Oficina do Livro, 2013",18,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Miguel Gabriel
357,O enigma de Ulisses,"Ana Soares, Bárbara Wong","Carnaxide : Alfaguara, 2013",18,Antes 2017,9 - 11 anos,Literatura,"Ana Soares, Bárbara Wong",
358,A história de Frei João da Esperança : o Mosteiro de S. João Baptista de Tarouca,João Pedro Mésseder ; il. Elsa Lé,"Vila Real : Direcção Regional de Cultura do Norte-SEC ; Porto : Trinta Por Uma Linha, 2013",18,Antes 2017,9 - 11 anos,Literatura,João Pedro Mésseder , il. Elsa Lé
359,O rebanho perdeu as asas,António Mota ; il. Rui Castro,"Alfragide : Gailivro, 2013",18,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Rui Castro
360,As orelhas voadoras,José Fanha ; il. Fátima Afonso,"Prior Velho : Paulinas, 2013",19,Antes 2017,9 - 11 anos,Literatura,José Fanha , il. Fátima Afonso
361,O jardim de Babaï,"Mandana Sadat ; trad. T. Sadat, Dora Batalim","Figueira da Voz : Bruaá, 2013",19,Antes 2017,9 - 11 anos,Literatura,Mandana Sadat ," trad. T. Sadat, Dora Batalim"
362,Menino como eu,Luísa Lobão Moniz ; il. Rita Moniz,"Lisboa : Teodolito, 2013",19,Antes 2017,9 - 11 anos,Literatura,Luísa Lobão Moniz , il. Rita Moniz
363,Pedro Alecrim,António Mota,"Alfragide : Gailivro, 2013",19,Antes 2017,9 - 11 anos,Literatura,António Mota,
364,A princesinha,Frances Hodgson Burnett ; trad. de Eugénia Antunes,"Alfragide : Oficina do Livro, 2013",19,Antes 2017,9 - 11 anos,Literatura,Frances Hodgson Burnett , trad. de Eugénia Antunes
