,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
16,Koiza,David Walliams ; il. Tony Ross ; trad. Rita Amaral,"Porto : Porto Ed., 2019",1,2019 - 2.o Sem.,6 - 8 anos,Literatura,David Walliams , il. Tony Ross ; trad. Rita Amaral
17,A canção do jardineiro louco e outros poemas,Siv Widerberg... [et al.] ; sel. e trad. Miguel Gouveia ; il. Andrea Antinori,"Figueira da Foz : Bruaá, 2019",1,2019 - 2.o Sem.,6 - 8 anos,Literatura,Siv Widerberg... [et al.] , sel. e trad. Miguel Gouveia ; il. Andrea Antinori
18,A manta do José,texto adapt. Miguel Gouveia ; il. Raquel Catalina,"Figueira da Foz : Bruaá, 2019",1,2019 - 2.o Sem.,6 - 8 anos,Literatura,texto adapt. Miguel Gouveia , il. Raquel Catalina
19,Eu e o meu medo,Francesca Sanna ; trad. Susana Cardoso Ferreira,"Amadora : Fábula, 2019",1,2019 - 2.o Sem.,6 - 8 anos,Literatura,Francesca Sanna , trad. Susana Cardoso Ferreira
20,Pergunta ao teu pai... : e outras frases misteriosas dos adultos,"Davide Cali ; il., Noemi Vola","Figueira da Foz : Bruaá, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Davide Cali ," il., Noemi Vola"
21,Como funciona a professora,"Susanna Mattiangeli, Chiara Carrer ; trad. Serena Cacchioli",ISBN: 978-972-24-1901-7,3,2019 - 2.o Sem.,6 - 8 anos,Literatura,"Susanna Mattiangeli, Chiara Carrer ", trad. Serena Cacchioli
22,O vencedor,Kjell Ringi,"Figueira da Foz : Bruaá, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Kjell Ringi,
23,O caminho,Mário Satz ; il. Yara Kono ; trad. Beatriz Carvalho,"Barcelona : Akiara Books, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Mário Satz , il. Yara Kono ; trad. Beatriz Carvalho
24,Eu sou um cavalo,Bernard Friot ; il. Gek Tessaro ; trad. Catarina Ferreira,"Lisboa : Zero a Oito, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Bernard Friot , il. Gek Tessaro ; trad. Catarina Ferreira
25,O som das cores,Jimmy Liao ; trad. Ana M. Noronha e Domenica Ignomeriello,"Matosinhos : Kalandraka, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Jimmy Liao , trad. Ana M. Noronha e Domenica Ignomeriello
26,A cabra Zlateh e outras histórias,Isaac Bashevis Singer ; il. Maurice Sendak ; trad. Margarida Periquito,"Matosinhos : Kalandraka, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Isaac Bashevis Singer , il. Maurice Sendak ; trad. Margarida Periquito
27,Stephen Hawking,"M.a Isabel Sánchez Vegara ; il. Matt Hunt ; trad. Rita Custódio, Àlex Tarradelas","Lisboa : Nuvem de Letras, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,M.a Isabel Sánchez Vegara ," il. Matt Hunt ; trad. Rita Custódio, Àlex Tarradelas"
28,O pássaro da avó,Benji Davies ; trad. João Berhan,"Lisboa : Orfeu Negro, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Benji Davies , trad. João Berhan
29,O meu coração,texto e il. Corinna Luyken ; trad. Susana Cardoso Ferreira,"Amadora : Fábula, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Corinna Luyken , trad. Susana Cardoso Ferreira
30,O André Semeão não tem um cavalo,Marcy Campbell ; il. Corinna Luyken ; trad. Susana Cardoso Ferreira,"[S.l.] : Fábula, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Marcy Campbell , il. Corinna Luyken ; trad. Susana Cardoso Ferreira
31,O cão de Milu,Mariann Máray,"Matosinhos : Kalandraka, 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Mariann Máray,
32,Peter Pan,J. M. Barrie ; il. Weberson Santiago ; trad. Filomena Aguiar de Vasconcelos,"Porto : Porto Ed., 2019",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,J. M. Barrie , il. Weberson Santiago ; trad. Filomena Aguiar de Vasconcelos
33,O sapo é um herói,Max Velthuijs ; trad. Zero a oito,"Lisboa : Zero a Oito, 2018",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Max Velthuijs , trad. Zero a oito
34,Que exagero!,texto e il. Chico Bolila,"Alfragide : Caminho, 2018",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Chico Bolila,
35,De onde vêm as ideias?,texto de Jordi Amenós ; il. de Albert Arrayás ; trad. Inês Castel-Branco,"Barcelona : Akiara Books, 2018",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,texto de Jordi Amenós , il. de Albert Arrayás ; trad. Inês Castel-Branco
36,Quero uma história!,Tony Ross ; trad. Zero a Oito,"Lisboa : Zero a Oito, 2018",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Tony Ross , trad. Zero a Oito
37,Quadrado,Mac Barnett & Jon Klassen ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2018",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Mac Barnett & Jon Klassen , trad. Rui Lopes
38,Miséria,Suzanne Heller ; trad. Miguel Gouveia,"Figueira da Foz : Bruaá, 2018",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,Suzanne Heller , trad. Miguel Gouveia
39,A árvore das recordações,texto e il. Britta Teckentrup ; trad. Catarina Florindo,"Lisboa : Edicare, 2018",3,2019 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Britta Teckentrup , trad. Catarina Florindo
40,Parco,Alex Nogués & Guridi ; trad. Inês Castel-Branco,"Barcelona : Akiara books, 2018",4,2019 - 2.o Sem.,6 - 8 anos,Literatura,Alex Nogués & Guridi , trad. Inês Castel-Branco
41,O colégio dos animais mágicos,Margit Auer ; il. Nina Dulleck ; trad. do espanhol Raquel Dutra Lopes,"Amadora : Booksmile, 2018",4,2019 - 2.o Sem.,6 - 8 anos,Literatura,Margit Auer , il. Nina Dulleck ; trad. do espanhol Raquel Dutra Lopes
42,Porque choramos?,texto de Fran Pintadera ; il. de Ana Sender ; trad. Inês Castel-Branco,"Barcelona : Akiara Books, 2018",4,2019 - 2.o Sem.,6 - 8 anos,Literatura,texto de Fran Pintadera , il. de Ana Sender ; trad. Inês Castel-Branco
43,Ilumina,texto e il. Rita Correia,"[S.l.] : R. C., 2017",4,2019 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Rita Correia,
44,Contos populares de Moçambique,M. Margarida Pereira-Müller ; il. Anna Bouza da Costa,ISBN: 989-8307-33-1,4,2019 - 2.o Sem.,6 - 8 anos,Literatura,M. Margarida Pereira-Müller , il. Anna Bouza da Costa
45,Contos populares de Angola,M. Margarida Pereira-Müller ; il. Helena Justino,ISBN: 978-989-8307-21-7,4,2019 - 2.o Sem.,6 - 8 anos,Literatura,M. Margarida Pereira-Müller , il. Helena Justino
