,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
14,A manta do José,texto adapt. Miguel Gouveia ; il. Raquel Catalina,"Figueira da Foz : Bruaá, 2019",1,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto adapt. Miguel Gouveia , il. Raquel Catalina
15,Jack Dash e a pena mágica,Sophie Plowden ; il. Judy Brown ; trad. Isabel Canhoto,"Lisboa : Planeta, 2019",1,2019 - 2.o Sem.,9 - 11 anos,Literatura,Sophie Plowden , il. Judy Brown ; trad. Isabel Canhoto
16,Mortina e o primo odioso,texto e il. Barbara Cantini ; trad. Susana Ferreira  ,"Lisboa : Bertrand, 2019",1,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto e il. Barbara Cantini , trad. Susana Ferreira  
17,"Se és sabichão... recicla, pois então!",texto e il. dos Alunos da ES 2.3 D. Filipa de Lencastre,"Castelo de Vide : Cabeçudos, 2019",1,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto e il. dos Alunos da ES 2.3 D. Filipa de Lencastre,
18,A praia dos inúteis,Alex Nogués ; il. Bea Enríquez ; trad. Maria João Moreno,"Barcelona : Akiara Books, 2019",1,2019 - 2.o Sem.,9 - 11 anos,Literatura,Alex Nogués , il. Bea Enríquez ; trad. Maria João Moreno
19,A cabra Zlateh e outras histórias,Isaac Bashevis Singer ; il. Maurice Sendak ; trad. Margarida Periquito,"Matosinhos : Kalandraka, 2019",1,2019 - 2.o Sem.,9 - 11 anos,Literatura,Isaac Bashevis Singer , il. Maurice Sendak ; trad. Margarida Periquito
20,A árvore que paria meninos,texto e il. Marco Taylor,"[S.l.] : M. Taylor, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto e il. Marco Taylor,
21,A minha incrível escola,Davide Cali ; il. Benjamin Chaud ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Davide Cali , il. Benjamin Chaud ; trad. Rui Lopes
22,O livro dos gatos práticos do velho gambá,T. S. Eliot ; desenhos de Edward Gorey ; trad. Daniel Jonas,"Porto : Assírio & Alvim, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,T. S. Eliot , desenhos de Edward Gorey ; trad. Daniel Jonas
23,A piscina,JiHyeon Lee,"Lisboa : Orfeu Negro, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,JiHyeon Lee,
24,A cortina da Senhora Lugton : Nurse Lugton's curtain,Virginia Woolf ; il. Magali Attiogbé ; trad. Manuel Alberto,ISBN: 978-989-641-933-2,2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Virginia Woolf , il. Magali Attiogbé ; trad. Manuel Alberto
25,Marinheiro em terra firme,Laia de Ahumada ; il. Gemma Capdevila ; trad. Maria João Moreno,"Barcelona : Akiara Books, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Laia de Ahumada , il. Gemma Capdevila ; trad. Maria João Moreno
26,Para lá do oceano,Taro Gomi ; trad. Nuno Quintas,"Lisboa : Orfeu Negro, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Taro Gomi , trad. Nuno Quintas
27,O sapo faz um amigo,Max Velthuijs ; trad. Zero a oito,"Lisboa : Zero a Oito, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Max Velthuijs , trad. Zero a oito
28,Os adultos? Nunca!,Davide Cali ; il. Benjamin Chaud ; adapt. do lettering Catarina Sobral ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Davide Cali , il. Benjamin Chaud ; adapt. do lettering Catarina Sobral ; trad. Rui Lopes
29,A rapariga que bebeu a lua,Kelly Barnhill ; trad. Inês Fraga,ISBN: 978-989-8866-10-3,2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Kelly Barnhill , trad. Inês Fraga
30,O país das laranjas,Rosário Alçada Araújo ; il. Patrícia Furtado,"Alfragide : Asa II, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Rosário Alçada Araújo , il. Patrícia Furtado
31,A canção do jardineiro louco e outros poemas,Siv Widerberg... [et al.] ; sel. e trad. Miguel Gouveia ; il. Andrea Antinori,"Figueira da Foz : Bruaá, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Siv Widerberg... [et al.] , sel. e trad. Miguel Gouveia ; il. Andrea Antinori
32,Eu e o meu medo,Francesca Sanna ; trad. Susana Cardoso Ferreira,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Francesca Sanna , trad. Susana Cardoso Ferreira
33,Max Einstein : uma experiência de génio,James Patterson e Chris Grabenstein ; il. Beverly Johnson ; trad. Rui Azeredo,"Amadora : Booksmile, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,James Patterson e Chris Grabenstein , il. Beverly Johnson ; trad. Rui Azeredo
34,Trincas : à procura do monstro,Emma Yarlett ; adapt. para a língua port. Cristiana Neves,"Porto : Porto Ed., 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Emma Yarlett , adapt. para a língua port. Cristiana Neves
35,Os desastres de Sofia,Condessa de Ségur ; pref. Carla Maia de Almeida ; trad. Raquel Dutra Lopes,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Condessa de Ségur , pref. Carla Maia de Almeida ; trad. Raquel Dutra Lopes
36,A volta ao mundo em 80 dias,Júlio Verne ; il. Weberson Santiago ; trad. A. M. Cunha,"Porto : Porto Ed., 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Júlio Verne , il. Weberson Santiago ; trad. A. M. Cunha
37,Alice no país das maravilhas,Lewis Carroll ; trad. e pref. Carla Maia de Almeida,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Lewis Carroll , trad. e pref. Carla Maia de Almeida
38,Famílias em construção,Margarida Fonseca Santos ,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,9 - 11 anos,Literatura,Margarida Fonseca Santos ,
39,Cinco crianças e um segredo,E. Nesbit ; trad. Marta Cruz,ISBN: 978-989-88-6657-8,2,2019 - 2.o Sem.,9 - 11 anos,Literatura,E. Nesbit , trad. Marta Cruz
40,Como funciona a professora,"Susanna Mattiangeli, Chiara Carrer ; trad. Serena Cacchioli",ISBN: 978-972-24-1901-7,3,2019 - 2.o Sem.,9 - 11 anos,Literatura,"Susanna Mattiangeli, Chiara Carrer ", trad. Serena Cacchioli
41,O caminho,Mário Satz ; il. Yara Kono ; trad. Beatriz Carvalho,"Barcelona : Akiara Books, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Mário Satz , il. Yara Kono ; trad. Beatriz Carvalho
42,A história da aranha Leopoldina,Ana Luísa Amaral ; il. Jaime Ferraz,"Porto : Zero a Oito, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Ana Luísa Amaral , il. Jaime Ferraz
43,Mas porquê?,texto Mac Barnett ; il. Isabelle Arsenault ; trad. João Berhan,"Lisboa : Orfeu Negro, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto Mac Barnett , il. Isabelle Arsenault ; trad. João Berhan
44,O som das cores,Jimmy Liao ; trad. Ana M. Noronha e Domenica Ignomeriello,"Matosinhos : Kalandraka, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Jimmy Liao , trad. Ana M. Noronha e Domenica Ignomeriello
45,Pollyanna,Eleanor H. Porter ; trad. Inês Fraga,ISBN: 978-989-88-6622-6,3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Eleanor H. Porter , trad. Inês Fraga
46,O rapaz ao fundo da sala,Onjali Q. Raúf ; trad. Maria Leitão,"Amadora : Booksmile, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Onjali Q. Raúf , trad. Maria Leitão
47,História de uma baleia branca,Luís Sepúlveda ; il. Paulo Galindro ; trad. Helena Pitta,"Porto : Porto Ed., 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Luís Sepúlveda , il. Paulo Galindro ; trad. Helena Pitta
48,Eu sou um cavalo,Bernard Friot ; il. Gek Tessaro ; trad. Catarina Ferreira,"Lisboa : Zero a Oito, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Bernard Friot , il. Gek Tessaro ; trad. Catarina Ferreira
49,Stephen Hawking,"M.a Isabel Sánchez Vegara ; il. Matt Hunt ; trad. Rita Custódio, Àlex Tarradelas","Lisboa : Nuvem de Letras, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,M.a Isabel Sánchez Vegara ," il. Matt Hunt ; trad. Rita Custódio, Àlex Tarradelas"
50,Peter Pan,J. M. Barrie ; il. Weberson Santiago ; trad. Filomena Aguiar de Vasconcelos,"Porto : Porto Ed., 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,J. M. Barrie , il. Weberson Santiago ; trad. Filomena Aguiar de Vasconcelos
51,O vencedor,Kjell Ringi,"Figueira da Foz : Bruaá, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Kjell Ringi,
52,Pergunta ao teu pai... : e outras frases misteriosas dos adultos,"Davide Cali ; il., Noemi Vola","Figueira da Foz : Bruaá, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Davide Cali ," il., Noemi Vola"
53,O André Semeão não tem um cavalo,Marcy Campbell ; il. Corinna Luyken ; trad. Susana Cardoso Ferreira,"[S.l.] : Fábula, 2019",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Marcy Campbell , il. Corinna Luyken ; trad. Susana Cardoso Ferreira
54,Pequeno livro de desmatemática,Manuel António Pina,"Porto : Porto Ed., 2018",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Manuel António Pina,
55,A árvore das recordações,texto e il. Britta Teckentrup ; trad. Catarina Florindo,"Lisboa : Edicare, 2018",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto e il. Britta Teckentrup , trad. Catarina Florindo
56,De onde vêm as ideias?,texto de Jordi Amenós ; il. de Albert Arrayás ; trad. Inês Castel-Branco,"Barcelona : Akiara Books, 2018",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto de Jordi Amenós , il. de Albert Arrayás ; trad. Inês Castel-Branco
57,Porque choramos?,texto de Fran Pintadera ; il. de Ana Sender ; trad. Inês Castel-Branco,"Barcelona : Akiara Books, 2018",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto de Fran Pintadera , il. de Ana Sender ; trad. Inês Castel-Branco
58,Beatriz e o peixe-palhaço = Beatriz y el pez payaso,Moncho Rodriguez ; il. Toñi Lara Osuna ; trad. José Cañas Torregrosa,"Vila Nova de Famalicão : Novembro, 2018",3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Moncho Rodriguez , il. Toñi Lara Osuna ; trad. José Cañas Torregrosa
59,"Olá, universo",Erin Entrada Kelly ; trad. Rita Guerra,ISBN: 978-989-88-6636-3,3,2019 - 2.o Sem.,9 - 11 anos,Literatura,Erin Entrada Kelly , trad. Rita Guerra
60,Que exagero!,texto e il. Chico Bolila,"Alfragide : Caminho, 2018",4,2019 - 2.o Sem.,9 - 11 anos,Literatura,texto e il. Chico Bolila,
61,Miséria,Suzanne Heller ; trad. Miguel Gouveia,"Figueira da Foz : Bruaá, 2018",4,2019 - 2.o Sem.,9 - 11 anos,Literatura,Suzanne Heller , trad. Miguel Gouveia
62,Parco,Alex Nogués & Guridi ; trad. Inês Castel-Branco,"Barcelona : Akiara books, 2018",4,2019 - 2.o Sem.,9 - 11 anos,Literatura,Alex Nogués & Guridi , trad. Inês Castel-Branco
63,O colégio dos animais mágicos,Margit Auer ; il. Nina Dulleck ; trad. do espanhol Raquel Dutra Lopes,"Amadora : Booksmile, 2018",4,2019 - 2.o Sem.,9 - 11 anos,Literatura,Margit Auer , il. Nina Dulleck ; trad. do espanhol Raquel Dutra Lopes
64,André e a esfera mágica,Manuela Gonzaga,"Lisboa : Bertrand, 2017",4,2019 - 2.o Sem.,9 - 11 anos,Literatura,Manuela Gonzaga,
65,Contos populares de Moçambique,M. Margarida Pereira-Müller ; il. Anna Bouza da Costa,ISBN: 989-8307-33-1,4,2019 - 2.o Sem.,9 - 11 anos,Literatura,M. Margarida Pereira-Müller , il. Anna Bouza da Costa
66,Contos populares de Angola,M. Margarida Pereira-Müller ; il. Helena Justino,ISBN: 978-989-8307-21-7,4,2019 - 2.o Sem.,9 - 11 anos,Literatura,M. Margarida Pereira-Müller , il. Helena Justino
67,O caçador e a curandeira : aventuras de dois irmãos na idade da pedra,Sofia Martinez,"Lisboa : Silabo, 2006",4,2019 - 2.o Sem.,9 - 11 anos,Literatura,Sofia Martinez,
