,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
16,Uma pedra cai do céu,Jon Klassen ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2021",1,2022 - 1.o Sem.,9 - 11 anos,Literatura,Jon Klassen , trad. Rui Lopes
17,O grande salto,Núria Parera ; il. Carolina Luzón ; trad.Catarina Sacramento,"Barcelona : Akiara Books, 2021",1,2022 - 1.o Sem.,9 - 11 anos,Literatura,Núria Parera , il. Carolina Luzón ; trad.Catarina Sacramento
18,El grand salto,Núria Parera ; il. Carolina Luzón,"Barcelona : Akiara Books, 2021",1,2022 - 1.o Sem.,9 - 11 anos,Literatura,Núria Parera , il. Carolina Luzón
19,Al otro lado,Cristina Falcón Maldonado ; il. Mariona Cabassa,"Barcelona : Akiara Books, 2021",1,2022 - 1.o Sem.,9 - 11 anos,Literatura,Cristina Falcón Maldonado , il. Mariona Cabassa
20,Nos corredores do tempo,"Ana Maria Magalhães, Isabel Alçada ; il. Danuta Wojciechowska","Sintra : Câmara Municipal, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Danuta Wojciechowska
21,Nesta casa não há pulgas! : (e também não entram ratos),Ana Ferreira da Silva,"Lisboa : Ed. Vieira da Silva, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Ana Ferreira da Silva,
22,Prontos para voar,José Jorge Letria ; il. Carla Nazareth,"Sintra : Câmara Municipal, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,José Jorge Letria , il. Carla Nazareth
23,"O escultor, as aves e o sonho",José Jorge Letria ; il. André Letria,"Sintra : Câmara Municipal- Museu Anjos Teixeira, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,José Jorge Letria , il. André Letria
24,O anjo com barbas,Alice Vieira,"Alfragide : Caminho, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Alice Vieira,
25,A filha das profundezas,Rick Riordan ; trad. Inês Fraga,"Lisboa : Nuvem de Tinta, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Rick Riordan , trad. Inês Fraga
26,Do outro lado,Cristina Falcón Maldonado ; il. Mariona Cabassa ; trad. Catarina Sacramento,"Barcelona : Akiara Books, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Cristina Falcón Maldonado , il. Mariona Cabassa ; trad. Catarina Sacramento
27,Jean Moulin : a sombra não apaga cor,texto João Paulo Cotrim ; il. Tiago Albuquerque,"Lisboa : APCC - Associação para a Promoção Cultural da Criança, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,texto João Paulo Cotrim , il. Tiago Albuquerque
28,Frederico e a planta maravilhosa,Sara Albuquerque ; il. Ricardo Roque,"Évora : Caminho das Palavras, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Sara Albuquerque , il. Ricardo Roque
29,Bethany e a besta,Jack Meggitt-Phillips ; il. por Isabelle Follath ; trad. Maria de Fátima Carmo,"Lisboa : Nuvem de Letras, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Jack Meggitt-Phillips , il. por Isabelle Follath ; trad. Maria de Fátima Carmo
30,O porquinho de Natal,J. K. Rowling ; il. Jim Field ; trad. de P. Vieira,"Barcarena : Presença, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,J. K. Rowling , il. Jim Field ; trad. de P. Vieira
31,"Ivan, o tolo",Lev Tolstoi ; adapt. por Adriana Veleda ; il. Weberson Santiago,"Porto : Porto Ed., 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Lev Tolstoi , adapt. por Adriana Veleda ; il. Weberson Santiago
32,A lenda do cavaleiro sem cabeça e outros contos,Washington Irving ; apresent. Padre Brown ; adapt. por Adriana Veleda ; il. Weberson Santiago,"Porto : Porto Ed., 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Washington Irving , apresent. Padre Brown ; adapt. por Adriana Veleda ; il. Weberson Santiago
33,Os desastres de Sofia,Condessa de Ségur ; apresent. Adriana Veleda ; il. Weberson Santiago ; trad. de Lígia Lopes Laranjo,"Porto : Porto Ed., 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Condessa de Ségur , apresent. Adriana Veleda ; il. Weberson Santiago ; trad. de Lígia Lopes Laranjo
34,Magia e natureza : o meu livro de histórias,Matilde de Oliveira ; il. de Olga Neves,"Lisboa : Flamingo, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Matilde de Oliveira , il. de Olga Neves
35,Não há borracha que apague o sonho,Luísa Ducla Soares ; il. Danuta Wojciechowska,"Sintra : Câmara Municipal, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Danuta Wojciechowska
36,Nimbus e o enigma da música desaparecida,Ana Luísa Pleno Rajão ; il. Gabriela Sotto Mayor,"Porto : Trinta por uma Linha, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Ana Luísa Pleno Rajão , il. Gabriela Sotto Mayor
37,Tancho,Luciano Lozano ; trad. Catarina Sacramento,"Barcelona : Akiara Books, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Luciano Lozano , trad. Catarina Sacramento
38,"Obrigado, Miyuki!","Roxane Marie Galliez, Seng Soun Ratanavanh ; trad. Joana Cabral","Lisboa : Orfeu Negro, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,"Roxane Marie Galliez, Seng Soun Ratanavanh ", trad. Joana Cabral
39,Concurso de talentos,Jason Platt ; trad. Paula Neves,"Alfragide : ASA II, 2021",2,2022 - 1.o Sem.,9 - 11 anos,Literatura,Jason Platt , trad. Paula Neves
40,100 papas na língua,Lurdes Breda ; il. Tânia Clímaco,"Maputo : Escola Portuguesa de Moçambique, 2020",3,2022 - 1.o Sem.,9 - 11 anos,Literatura,Lurdes Breda , il. Tânia Clímaco
41,O livro da selva,Rudyard Kipling ; trad. de Andreia Mendonça,"Porto : Livraria Lello, 2019",3,2022 - 1.o Sem.,9 - 11 anos,Literatura,Rudyard Kipling , trad. de Andreia Mendonça
42,"Conta comigo, pai!",António Garcia Barreto ; il. da capa Zita Pinto,"Castro Verde : Sell Out, 2019",3,2022 - 1.o Sem.,9 - 11 anos,Literatura,António Garcia Barreto , il. da capa Zita Pinto
43,O feiticeiro de Oz,L. Frank Baum ; il. W.W. Denslow ; trad. Ana Maria Chaves e Maria da Luz Rodrigues,"Porto : Livraria Lello, 2019",3,2022 - 1.o Sem.,9 - 11 anos,Literatura,L. Frank Baum , il. W.W. Denslow ; trad. Ana Maria Chaves e Maria da Luz Rodrigues
44,Histórias magnéticas [ Registo sonoro ],Sérgio Pelágio e Isabel Gaivão,"Santarém : Produções Real Pelágio ; Lisboa : BOCA, 2018",3,2022 - 1.o Sem.,9 - 11 anos,Literatura,Sérgio Pelágio e Isabel Gaivão,
45,O principezinho,Antoine de Saint-Exupéry ; trad. Teresa Mendonça ; pref. Valter Hugo Mãe,"Porto : Lello, 2018",3,2022 - 1.o Sem.,9 - 11 anos,Literatura,Antoine de Saint-Exupéry , trad. Teresa Mendonça ; pref. Valter Hugo Mãe
46,"Tresmalhados mééé [ Registo sonoro ] : um conto de aventuras, outro de amor (partido em dois) e o último é de terror... auditivo : audiolivro",Maria Morais ; narração Carlos Marques e Maria Morais,ISBN: 978-989-8421-20-3,3,2022 - 1.o Sem.,9 - 11 anos,Literatura,Maria Morais , narração Carlos Marques e Maria Morais
47,A alegria de gostar [ Registo sonoro ] : [audiolivro],Jairo Aníbal Niño ; narração Changuito e Oriana Alves,ISBN: 989-95263-0-4,3,2022 - 1.o Sem.,9 - 11 anos,Literatura,Jairo Aníbal Niño , narração Changuito e Oriana Alves
