,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
20,Ghost,Jason Reynolds ; trad. José João Leiria,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Jason Reynolds , trad. José João Leiria
21,Mataram a cotovia : um romance gráfico,Harper Lee ; adapt. e il. por Fred Fordham ; trad. Fernando Ferreira-Alves,ISBN: 978-989-641-925-7,2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Harper Lee , adapt. e il. por Fred Fordham ; trad. Fernando Ferreira-Alves
22,O rapaz ao fundo da sala,Onjali Q. Raúf ; trad. Maria Leitão,"Amadora : Booksmile, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Onjali Q. Raúf , trad. Maria Leitão
23,A guerra que me ensinou a viver,Kimberly Brubaker Bradley ; trad. Dina Antunes,"Amadora : Topseller, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Kimberly Brubaker Bradley , trad. Dina Antunes
24,Os Lusíadas de Luís Vaz de Camões : contados às crianças e lembrados ao povo,"adapt. em prosa de João de Barros ; il. Vera Braga, Carlota Duarte","[S.l.] : Cultura, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,adapt. em prosa de João de Barros ," il. Vera Braga, Carlota Duarte"
25,Famílias em construção,Margarida Fonseca Santos ,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Margarida Fonseca Santos ,
26,O país das laranjas,Rosário Alçada Araújo ; il. Patrícia Furtado,"Alfragide : Asa II, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Rosário Alçada Araújo , il. Patrícia Furtado
27,A volta ao mundo em 80 dias,Júlio Verne ; il. Weberson Santiago ; trad. A. M. Cunha,"Porto : Porto Ed., 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Júlio Verne , il. Weberson Santiago ; trad. A. M. Cunha
28,As aventuras de Sherlock Holmes,Arthur Conan Doyle ; pref. Maria do Rosário Pedreira ; trad. João Reis,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Arthur Conan Doyle , pref. Maria do Rosário Pedreira ; trad. João Reis
29,Max Einstein : uma experiência de génio,James Patterson e Chris Grabenstein ; il. Beverly Johnson ; trad. Rui Azeredo,"Amadora : Booksmile, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,James Patterson e Chris Grabenstein , il. Beverly Johnson ; trad. Rui Azeredo
30,A praia dos inúteis,Alex Nogués ; il. Bea Enríquez ; trad. Maria João Moreno,"Barcelona : Akiara Books, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Alex Nogués , il. Bea Enríquez ; trad. Maria João Moreno
31,História de uma baleia branca,Luís Sepúlveda ; il. Paulo Galindro ; trad. Helena Pitta,"Porto : Porto Ed., 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Luís Sepúlveda , il. Paulo Galindro ; trad. Helena Pitta
32,A rapariga que bebeu a lua,Kelly Barnhill ; trad. Inês Fraga,ISBN: 978-989-8866-10-3,2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Kelly Barnhill , trad. Inês Fraga
33,Depois,Morris Gleitzman ; trad. Dulce Afonso,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Morris Gleitzman , trad. Dulce Afonso
34,Robinson Crusoé,Daniel Defoe ; trad. Paulo Tavares,"Amadora : Fábula, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Daniel Defoe , trad. Paulo Tavares
35,Marinheiro em terra firme,Laia de Ahumada ; il. Gemma Capdevila ; trad. Maria João Moreno,"Barcelona : Akiara Books, 2019",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Laia de Ahumada , il. Gemma Capdevila ; trad. Maria João Moreno
36,Pollyanna,Eleanor H. Porter ; trad. Inês Fraga,ISBN: 978-989-88-6622-6,2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Eleanor H. Porter , trad. Inês Fraga
37,Sessenta contos,Dino Buzzati ; trad. Margarida Periquito... [et al.],"Amadora : Cavalo de Ferro, 2018",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Dino Buzzati , trad. Margarida Periquito... [et al.]
38,Pequeno livro de desmatemática,Manuel António Pina,"Porto : Porto Ed., 2018",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Manuel António Pina,
39,Armadilha digital,Ana Maria Magalhães e Isabel Alçada ; il. João Pupo,"[Lisboa] : Associação Portuguesa de Seguradores, 2018",2,2019 - 2.o Sem.,12 - 14 anos,Literatura,Ana Maria Magalhães e Isabel Alçada , il. João Pupo
40,Pequenas histórias dos grandes clássicos da literatura portuguesa,"org., transcr. e extratextos Victor Correia","Lisboa : Guerra e Paz, 2018",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,"org., transcr. e extratextos Victor Correia",
41,Obras do diabinho da mão furada,"António José da Silva, o Judeu","Lisboa : Guerra & Paz, 2018",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,"António José da Silva, o Judeu",
42,Maria do Castelo,Catarina Fonseca,"Lisboa : Âncora, 2018",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Catarina Fonseca,
43,"Não a ti, Cristo, odeio ou menos prezo : um deus a mais, talvez um que faltava",Fernando Pessoa & Apóstolos ; antologia org. Manuel S. Fonseca,"Lisboa : Guerra & Paz, 2018",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Fernando Pessoa & Apóstolos , antologia org. Manuel S. Fonseca
44,"Olá, universo",Erin Entrada Kelly ; trad. Rita Guerra,ISBN: 978-989-88-6636-3,3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Erin Entrada Kelly , trad. Rita Guerra
45,Miséria,Suzanne Heller ; trad. Miguel Gouveia,"Figueira da Foz : Bruaá, 2018",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Suzanne Heller , trad. Miguel Gouveia
46,O fantasma no palácio dos engenheiros e outros contos russos,"coord. Leonor Abecasis, Isabel Oliveira Martins, Larissa Shotropa ; trad. Teresa Maria Braga Abecasis... [et al.]","Silveira : E-Primatur, 2017",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,"coord. Leonor Abecasis, Isabel Oliveira Martins, Larissa Shotropa ", trad. Teresa Maria Braga Abecasis... [et al.]
47,André e a esfera mágica,Manuela Gonzaga,"Lisboa : Bertrand, 2017",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Manuela Gonzaga,
48,Encontro acidental,"Ana Maria Magalhães, Isabel Alçada ; il. Carlos Marques","[Lisboa] : Associação Portuguesa de Seguradores, 2017",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Carlos Marques
49,José Matias,"Eça de Queiroz. Bartleby, o escrivão : uma história de Wall Street","Lisboa : Guerra e Paz, 2017",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,"Eça de Queiroz. Bartleby, o escrivão : uma história de Wall Street",
50,Novelas do Minho,"Camilo Castelo Branco ; ed. Ivo Castro, Carlota Pimenta","Lisboa : Imprensa Nacional-Casa da Moeda, 2017",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Camilo Castelo Branco ," ed. Ivo Castro, Carlota Pimenta"
51,Mary John,Ana Pessoa ; il. Bernardo P. Carvalho,"Carcavelos : Planeta Tangerina, 2016",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Ana Pessoa , il. Bernardo P. Carvalho
52,Um perito em busca da verdade,"Ana Maria Magalhães, Isabel Alçada ; il. Carlos Marques","[Lisboa] : Associação Portuguesa de Seguradores, 2016",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Carlos Marques
53,Contos populares de Moçambique,M. Margarida Pereira-Müller ; il. Anna Bouza da Costa,ISBN: 989-8307-33-1,3,2019 - 2.o Sem.,12 - 14 anos,Literatura,M. Margarida Pereira-Müller , il. Anna Bouza da Costa
54,Contos populares de Angola,M. Margarida Pereira-Müller ; il. Helena Justino,ISBN: 978-989-8307-21-7,3,2019 - 2.o Sem.,12 - 14 anos,Literatura,M. Margarida Pereira-Müller , il. Helena Justino
55,Os destinos do bom soldaddo Å vejk durante a guerra mundial,Jaroslav HaÅ¡ek ; trad. e notas Lumir Nahodil ; il. Josef Lada,"Lisboa : Tinta-da-China, 2012",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Jaroslav HaÅ¡ek , trad. e notas Lumir Nahodil ; il. Josef Lada
56,O caçador e a curandeira : aventuras de dois irmãos na idade da pedra,Sofia Martinez,"Lisboa : Silabo, 2006",3,2019 - 2.o Sem.,12 - 14 anos,Literatura,Sofia Martinez,
