,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
10,O romance de Amadis,reconstituído por Afonso Lopes Vieira ; il. Aurélie de Sousa,"Porto : Porto Ed., 2020",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,reconstituído por Afonso Lopes Vieira , il. Aurélie de Sousa
11,Razões para ler : as metáforas e o seu poder,"Isabel Peixeiro, Margarida Fonseca Santos, Rosário Padinha Ribeiro","Alcabideche : Nósnalinha, 2020",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,"Isabel Peixeiro, Margarida Fonseca Santos, Rosário Padinha Ribeiro",
12,Mulherzinhas,Louisa May Alcott ; trad. Maria da Graça Moura Brás,"Porto : Porto Ed., 2019",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,Louisa May Alcott , trad. Maria da Graça Moura Brás
13,Carta a El-Rei D. Manuel sobre o achamento do Brasil,Pero Vaz de Caminha,"Porto : Porto Ed., 2019",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,Pero Vaz de Caminha,
14,A história do rei Artur e dos seus cavaleiros,Howard Pyle ; trad. Carlos Sousa de Almeida,"Porto : Sextante, 2019",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,Howard Pyle , trad. Carlos Sousa de Almeida
15,Como cozinhar uma criança,Afonso Cruz,"Lisboa : Alfaguara, 2019",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,Afonso Cruz,
16,Peregrinação de Fernão Mendes Pinto : aventuras extraordinárias dum português no Oriente,adapt. Aquilino Ribeiro ; il. Ângela Vieira,"Porto : Porto Ed., 2019",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,adapt. Aquilino Ribeiro , il. Ângela Vieira
17,Édipo,concebido e escrito por Lucy Ferry ; guião Clotilde Bruneau ; dir. artística e story-board Didier Poli ; des. Diego Oddi ; trad. Maria de Fátima Carmo,"Lisboa : Gradiva, 2020",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,concebido e escrito por Lucy Ferry , guião Clotilde Bruneau ; dir. artística e story-board Didier Poli ; des. Diego Oddi ; trad. Maria de Fátima Carmo
18,Lendas : (uma seleção),Gentil Marques ; il. Aurélie de Sousa,"Porto : Porto Ed., 2019",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,Gentil Marques , il. Aurélie de Sousa
19,As aventuras de Tom Sawyer,Mark Twain ; trad. Luísa Derouet e Eugénio Baptista de Castro,"Porto : Porto Ed., 2019",1,2020 - 1.º Sem.,12 - 14 anos,Literatura,Mark Twain , trad. Luísa Derouet e Eugénio Baptista de Castro
20,Os noivos do Inverno,Christelle Dabos ; trad. Helena Guimarães,"Alfragide : Asa II, 2019-",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,Christelle Dabos , trad. Helena Guimarães
21,Refugiado,Alan Gratz ; trad. Marta Pinho,"Alfragide : Asa II, 2019",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,Alan Gratz , trad. Marta Pinho
22,História ilustrada do rock,Susana Monteagudo ; [il.] Luis Demano ; trad. João Berhan,"Lisboa : Orfeu Negro, 2019",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,Susana Monteagudo , [il.] Luis Demano ; trad. João Berhan
23,Contos ao telefone,Gianni Rodari ; il. de Pablo Otero ; trad. Elisabete Ramos,ISBN: 978-989-749-118-4,2,2020 - 1.º Sem.,12 - 14 anos,Literatura,Gianni Rodari , il. de Pablo Otero ; trad. Elisabete Ramos
24,Histórias da Maria-dos-olhos-grandes e do Zé Pimpão,Jorge Canuto Glória ; il. Rita Correia,"Lisboa : The Poets and Dragons Society, 2019",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,Jorge Canuto Glória , il. Rita Correia
25,Histórias da Maria-dos-olhos-grandes e do Zé Pimpão,Jorge Canuto Glória ; il. Rita Correia,"Lisboa : The Poets and Dragons Society, 2019",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,Jorge Canuto Glória , il. Rita Correia
26,Um cadáver na biblioteca,argumento Dominique Ziegler ; des. Olivier Dauger ; trad. Jorge Colaço,"Estoril : Arte de Autor, 2019",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,argumento Dominique Ziegler , des. Olivier Dauger ; trad. Jorge Colaço
27,As mais belas coisas do mundo,Valter Hugo Mãe ; arte de Nino Cais,"Porto : Porto Ed., 2019",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,Valter Hugo Mãe , arte de Nino Cais
28,O medo o que é?,texto José Jorge Letria ; il. Catarina Correia Marques,"Alfragide : Texto, 2018",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,texto José Jorge Letria , il. Catarina Correia Marques
29,Caixa da gratidão,Margarida Fonseca Santos,"Amadora : Fábula, 2018",2,2020 - 1.º Sem.,12 - 14 anos,Literatura,Margarida Fonseca Santos,
