,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
26,"Espera, Miyuki","Roxane Marie Galliez, Seng Soun Ratanavanh ; trad. Maria Afonso","Lisboa : Orfeu Negro, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,"Roxane Marie Galliez, Seng Soun Ratanavanh ", trad. Maria Afonso
27,A orquestra,Avalon Nuovo ; il. David Doran ; trad. Pronto a Editar Atelier,"Amadora : Fábula, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,Avalon Nuovo , il. David Doran ; trad. Pronto a Editar Atelier
28,És importante,Christian Robinson ; trad. João Berhan,"Lisboa : Orfeu Negro, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,Christian Robinson , trad. João Berhan
29,Histórias do arco da velha,org. António Botto ; il. Nuno Alexandre Vieira,"Porto : Porto Ed., 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,org. António Botto , il. Nuno Alexandre Vieira
30,O pequeno livro da vida,Maria Inês Almeida ; il. Sérgio Condeço,"Lisboa : Livros Horizonte, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,Maria Inês Almeida , il. Sérgio Condeço
31,Poemas e canções para todo o ano,"Inês Pupo, Gonçalo Pratas ; il. Cristina Sampaio","Lisboa : Livros Horizonte, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,"Inês Pupo, Gonçalo Pratas ", il. Cristina Sampaio
32,Histórias de (en)contar de um lobo que não gostava de matemática,Maria Francisca Macedo ; il. Jaime Ferraz,"Amadora : Fábula, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,Maria Francisca Macedo , il. Jaime Ferraz
33,"Menino, menina",texto e il. Joana Estrela,"Carcavelos : Planeta Tangerina, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Joana Estrela,
34,Eu e o meu gato,Satoshi Kitamura ; trad. Dália Rodrigues,"Lisboa : Zero a Oito, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,Satoshi Kitamura , trad. Dália Rodrigues
35,Luzes na floresta,David Litchfield ; trad. Luísa Costa Gomes,"Amadora : Fábula, 2020",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,David Litchfield , trad. Luísa Costa Gomes
36,Uma casa,texto Joana Barrelas ; il. Cristina Arvana,"[S.l.] : Fazedoras de Histórias, 2019",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,texto Joana Barrelas , il. Cristina Arvana
37,O convidador de pirilampos [ Registo sonoro ] : audiolivro do espectáculo,Ondjaki ; voz Cláudia Semedo ; clarinete José Conde,"[S.l.] : BOCA, 2019",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,Ondjaki , voz Cláudia Semedo ; clarinete José Conde
38,O livro com fome,André Madaleno ; il. Patrícia Furtado,"Barcarena : Jacarandá, 2019",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,André Madaleno , il. Patrícia Furtado
39,Os esquilos que não sabiam partilhar,Rachel Bright ; il. Jim Field ; trad. Vasco Gato,"Lisboa : Presença, 2019",2,2020 - 2.o Sem.,6 - 8 anos,Literatura,Rachel Bright , il. Jim Field ; trad. Vasco Gato
40,O coala que foi capaz,Rachel Bright ; il. Jim Field ; trad. Carlos Grifo Babo,"Lisboa : Presença, 2019",3,2020 - 2.o Sem.,6 - 8 anos,Literatura,Rachel Bright , il. Jim Field ; trad. Carlos Grifo Babo
41,"Agora a sério, não abras este livro",Andy Lee ; il. Heath McKenzie ; trad. Afonso Reis Cabral,"Barcarena : Jacarandá, 2019",3,2020 - 2.o Sem.,6 - 8 anos,Literatura,Andy Lee , il. Heath McKenzie ; trad. Afonso Reis Cabral
42,Eu posso explicar,texto e il. Heath Mckenzie ; trad. Afonso Reis Cabral,"Lisboa : Jacarandá, 2019",3,2020 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Heath Mckenzie , trad. Afonso Reis Cabral
43,Mustafa,Marie-Louise Gay ; trad. Elisabete Nunes,ISBN: 978-989-54640-3-6,3,2020 - 2.o Sem.,6 - 8 anos,Literatura,Marie-Louise Gay , trad. Elisabete Nunes
44,O coala que foi capaz,Rachel Bright ; il. Jim Field ; trad. Carlos Grifo Babo,"Lisboa : Presença, 2018",3,2020 - 2.o Sem.,6 - 8 anos,Literatura,Rachel Bright , il. Jim Field ; trad. Carlos Grifo Babo
45,Não abras este livro outra vez,Andy Lee ; il. Heath McKenzie ; trad. Brilho das Letras,"Barcarena : Jacarandá, 2018",3,2020 - 2.o Sem.,6 - 8 anos,Literatura,Andy Lee , il. Heath McKenzie ; trad. Brilho das Letras
46,O que está atrás da porta?,escrito e il. por Nicola O'Byrne ; trad. Deolinda Machado,"Barcarena : Jacarandá, 2018",3,2020 - 2.o Sem.,6 - 8 anos,Literatura,escrito e il. por Nicola O'Byrne , trad. Deolinda Machado
47,There was an old lady who swallowed a fly,Pam Adams,ISBN: 978-989-54728-3-3,3,2020 - 2.o Sem.,6 - 8 anos,Literatura,Pam Adams,
