,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
25,Lobos do mar,Rudyard Kipling ; trad. António Sérgio,"Lisboa : Vega, 2017",2,Antes 2017,12 - 14 anos,Literatura,Rudyard Kipling , trad. António Sérgio
26,Se perguntarem por mim digam que voei,Alice Vieira,"Alfragide : Caminho, imp. 2017",2,Antes 2017,12 - 14 anos,Literatura,Alice Vieira,
27,Maus,Art Spiegelman ; trad. Joana Neves,"Lisboa : Bertrand, 2017",2,Antes 2017,12 - 14 anos,Literatura,Art Spiegelman , trad. Joana Neves
28,A um Deus desconhecido,John Steinbeck ; trad. Samuel Soares,ISBN: 978-972-38-2982-2,2,Antes 2017,12 - 14 anos,Literatura,John Steinbeck , trad. Samuel Soares
29,O rapaz do pijama às riscas,John Boyne ; trad. do inglês por Cecília Faria e Olívia Santos,"Alfragide : Asa II, 2017",2,Antes 2017,12 - 14 anos,Literatura,John Boyne , trad. do inglês por Cecília Faria e Olívia Santos
30,Histórias da terra e do mar,Sophia de Mello Breyner Andresen ; il. Jorge Nesbitt,"Porto : Porto Ed., 2017",2,Antes 2017,12 - 14 anos,Literatura,Sophia de Mello Breyner Andresen , il. Jorge Nesbitt
31,Viagens na minha terra,Almeida Garrett ; capa de Danuta Wojciechowska,"Porto : Porto Ed., imp. 2017",2,Antes 2017,12 - 14 anos,Literatura,Almeida Garrett , capa de Danuta Wojciechowska
32,Águas de Verão,Alice Vieira,"Alfragide : Caminho, imp. 2017",2,Antes 2017,12 - 14 anos,Literatura,Alice Vieira,
33,Viagem ao centro da terra,Júlio Verne ; trad. J. Lima da Costa,"Lisboa : 11x17, 2017",2,Antes 2017,12 - 14 anos,Literatura,Júlio Verne , trad. J. Lima da Costa
34,Capitães da areia : romance,Jorge Amado ; texto integral e definitivo fixado por Paloma Amado e Pedro Costa sob a orientação do autor,"Alfragide : BIS, 2017",2,Antes 2017,12 - 14 anos,Literatura,Jorge Amado , texto integral e definitivo fixado por Paloma Amado e Pedro Costa sob a orientação do autor
35,Odisseia,Homero ; trad. de Frederico Lourenço,"Lisboa : Cotovia, 2017",2,Antes 2017,12 - 14 anos,Literatura,Homero , trad. de Frederico Lourenço
36,Cartas da Beatriz,Maria Teresa Maia Gonzalez,"Lisboa : Letrarium, 2017",2,Antes 2017,12 - 14 anos,Literatura,Maria Teresa Maia Gonzalez,
37,Novos contos da montanha : contos,Miguel Torga,"Alfragide : Bis, 2017",2,Antes 2017,12 - 14 anos,Literatura,Miguel Torga,
38,Contos da montanha,Miguel Torga,"Alfragide : Bis, 2017",2,Antes 2017,12 - 14 anos,Literatura,Miguel Torga,
39,O meu pé de laranja lima,José Mauro de Vasconcelos ; il. Jayme Cortez,"Amadora : Booksmile, 2017",2,Antes 2017,12 - 14 anos,Literatura,José Mauro de Vasconcelos , il. Jayme Cortez
40,Os Lusíadas em prosa,adapt. de Amélia Pinto Pais,"Porto : Areal, imp. 2017",3,Antes 2017,12 - 14 anos,Literatura,adapt. de Amélia Pinto Pais,
41,Matilde Rosa Araújo : um olhar de menina,texto de Adélia Carvalho ; il. Marta Madureira ; pósf. Álvaro Magalhães,"Porto : Tcharan, 2017",3,Antes 2017,12 - 14 anos,Literatura,texto de Adélia Carvalho , il. Marta Madureira ; pósf. Álvaro Magalhães
42,Dentes de rato,Agustina Bessa-Luís ; il. Mónica Baldaque,"Lisboa : Relógio D'Água, cop. 2017",3,Antes 2017,12 - 14 anos,Literatura,Agustina Bessa-Luís , il. Mónica Baldaque
43,Capitães da areia,Jorge Amado ; texto integral e definitivo fixado por Paloma Amado e Pedro Costa sob orientação do autor,"Alfragide : Dom Quixote, 2017",3,Antes 2017,12 - 14 anos,Literatura,Jorge Amado , texto integral e definitivo fixado por Paloma Amado e Pedro Costa sob orientação do autor
44,"Leandro, rei da Helíria",Alice Vieira,"Alfragide : Caminho, imp. 2017",3,Antes 2017,12 - 14 anos,Literatura,Alice Vieira,
45,O alienista,Machado de Assis ; il. Daniel Silvestre da Silva,"Porto : Porto Ed., 2017",3,Antes 2017,12 - 14 anos,Literatura,Machado de Assis , il. Daniel Silvestre da Silva
46,A abóbada : (1401),Alexandre Hercuano ; il. Ângela Vieira,"Porto : Porto Ed., reimp. 2017",3,Antes 2017,12 - 14 anos,Literatura,Alexandre Hercuano , il. Ângela Vieira
47,O rapaz do pijama às riscas,John Boyne ; trad. do inglês por Cecília Faria e Olívia Santos,"Alfragide : BIS, 2017",3,Antes 2017,12 - 14 anos,Literatura,John Boyne , trad. do inglês por Cecília Faria e Olívia Santos
48,A Odisseia de Homero adaptada para jovens,por Frederico Lourenço ; com desenhos de Richard de Luchi,"Lisboa : Cotovia, imp. 2016",3,Antes 2017,12 - 14 anos,Literatura,por Frederico Lourenço , com desenhos de Richard de Luchi
49,A coisa terrível que aconteceu a Barnaby Brocket,John Boyne ; il. de Oliver Jeffers ; trad. Irene Guimarães,"Lisboa : Bertrand, 2016",3,Antes 2017,12 - 14 anos,Literatura,John Boyne , il. de Oliver Jeffers ; trad. Irene Guimarães
50,O rapaz do caixote de madeira,Leon Leyson com Marilyn J. Harran e Elizabeth B. Leyson ; trad. Fátima Andrade ,"Barcarena : Presença, 2016",3,Antes 2017,12 - 14 anos,Literatura,Leon Leyson com Marilyn J. Harran e Elizabeth B. Leyson , trad. Fátima Andrade 
51,Mulherzinhas,Louisa May Alcott ; trad. Dina Antunes,"Alfragide : Oficina do Livro, 2016",3,Antes 2017,12 - 14 anos,Literatura,Louisa May Alcott , trad. Dina Antunes
52,Contos,Eça de Queiroz ; fixação do texto e notas de Helena Cidade Moura,"Porto : Livros do Brasil, 2016",3,Antes 2017,12 - 14 anos,Literatura,Eça de Queiroz , fixação do texto e notas de Helena Cidade Moura
53,O último Grimm,Álvaro Magalhães ; il. Pedro Pires,"Porto : Asa, 2016",3,Antes 2017,12 - 14 anos,Literatura,Álvaro Magalhães , il. Pedro Pires
54,O conto da ilha desconhecida,José Saramago ; il. Fatinha Ramos,"Porto : Porto Ed., 2016",3,Antes 2017,12 - 14 anos,Literatura,José Saramago , il. Fatinha Ramos
55,Contos exemplares,Sophia de Mello Breyner Andresen ; il. João Catarino,"Porto : Porto Ed., 2016",3,Antes 2017,12 - 14 anos,Literatura,Sophia de Mello Breyner Andresen , il. João Catarino
56,Saga,Sophia de Mello Breyner Andresen ; il. de Maria João Worm,"Porto : Porto Ed., 2016",3,Antes 2017,12 - 14 anos,Literatura,Sophia de Mello Breyner Andresen , il. de Maria João Worm
57,O livro da selva,Rudyard Kipling ; il. Kurt Wiese ; trad. Júlio Henriques,"Lisboa : Tinta-da-China, 2016",3,Antes 2017,12 - 14 anos,Literatura,Rudyard Kipling , il. Kurt Wiese ; trad. Júlio Henriques
58,Falar verdade a mentir,Almeida Garrett ; capa de Danuta Wojciechowska,"Porto : Porto Ed., imp. 2016",3,Antes 2017,12 - 14 anos,Literatura,Almeida Garrett , capa de Danuta Wojciechowska
59,Crónica de uma morte anunciada,Gabriel García Márquez ; trad. Fernando Assis Pacheco,"Lisboa : Dom Quixote, 2016",3,Antes 2017,12 - 14 anos,Literatura,Gabriel García Márquez , trad. Fernando Assis Pacheco
60,O rapaz de Louredo,António Mota,"Alfragide : Asa II, 2016",4,Antes 2017,12 - 14 anos,Literatura,António Mota,
61,A ilha do chifre de ouro,Álvaro Magalhães,"Alfragide : Asa, 2016",4,Antes 2017,12 - 14 anos,Literatura,Álvaro Magalhães,
62,O castelo de Faria : e outras narrativas,por Alexandre Herculano ; il. Ana Afonso,"Porto : Porto Ed., 2016",4,Antes 2017,12 - 14 anos,Literatura,por Alexandre Herculano , il. Ana Afonso
63,Os Lusíadas para gente nova,Vasco Graça Moura,"Lisboa : Gradiva, 2016",4,Antes 2017,12 - 14 anos,Literatura,Vasco Graça Moura,
64,"À sombra da vida : uma filha inconformada : dois amigos verdadeiros : uma história de luta, persistência e amizade",Margarida Fonseca Santos ; il. Danuta Wojciechowska,"Amadora : Booksmile, 2016",4,Antes 2017,12 - 14 anos,Literatura,Margarida Fonseca Santos , il. Danuta Wojciechowska
65,À beira do lago dos encantos,Maria Alberta Menéres ; il. Maria Elina,"Porto : Porto Ed., 2016",4,Antes 2017,12 - 14 anos,Literatura,Maria Alberta Menéres , il. Maria Elina
66,O fantasma de Canterville,Oscar Wilde ; trad. Maria Manuela Novais Santos ; il. Ângela Vieira,"Porto : Porto Ed., 2016",4,Antes 2017,12 - 14 anos,Literatura,Oscar Wilde , trad. Maria Manuela Novais Santos ; il. Ângela Vieira
67,A volta ao mundo em 80 dias,Júlio Verne ; trad. A. M. Cunha,"Lisboa : 11x17, 2016",4,Antes 2017,12 - 14 anos,Literatura,Júlio Verne , trad. A. M. Cunha
68,O colar,Sophia de Mello Breyner Andresen ; il. João Catarino,"Porto : Porto Ed., 2016",4,Antes 2017,12 - 14 anos,Literatura,Sophia de Mello Breyner Andresen , il. João Catarino
69,História de uma gaivota e do gato que a ensinou a voar,Luís Sepúlveda ; il. de Sabine Wilharm ; trad. de Pedro Tamen,"Porto : Porto Ed., 2016",4,Antes 2017,12 - 14 anos,Literatura,Luís Sepúlveda , il. de Sabine Wilharm ; trad. de Pedro Tamen
70,"Eu, Malala : a minha luta pela liberdade e pelo direito à educação","Malala Yousafzai com Christina Lamb ; trad. Maria de Almeida, António Carlos Andrade e Cristina Carvalho","Barcarena : Presença, 2016",4,Antes 2017,12 - 14 anos,Literatura,Malala Yousafzai com Christina Lamb ," trad. Maria de Almeida, António Carlos Andrade e Cristina Carvalho"
71,África acima,Gonçalo Cadilhe,"Alfragide : Oficina do Livro, 2016",4,Antes 2017,12 - 14 anos,Literatura,Gonçalo Cadilhe,
72,Experiência antárctica : relatos de um cientista polar português,José Xavier ; rev. cient. Carlos Fiolhais,"Lisboa : Gradiva, 2016",4,Antes 2017,12 - 14 anos,Literatura,José Xavier , rev. cient. Carlos Fiolhais
73,O bosque dos pigmeus,Isabel Allende ; trad. Maria Helena Pitta,"Porto : Porto Ed., 2016",4,Antes 2017,12 - 14 anos,Literatura,Isabel Allende , trad. Maria Helena Pitta
74,O reino do dragão de ouro,Isabel Allende ; trad. Maria Helena Pitta,"Lisboa : 11x17, 2016",4,Antes 2017,12 - 14 anos,Literatura,Isabel Allende , trad. Maria Helena Pitta
75,O velho que lia romances de amor,Luis Sepúlveda ; Pedro Tamen,"Porto : Porto Ed., 2016",4,Antes 2017,12 - 14 anos,Literatura,Luis Sepúlveda , Pedro Tamen
76,A ilha do tesouro,adapt. de Claire Ubac ; il. de Daniele Fabbri ; adapt. para a língua portuguesa António Pescada,"Porto : Porto Ed., 2016",4,Antes 2017,12 - 14 anos,Literatura,adapt. de Claire Ubac , il. de Daniele Fabbri ; adapt. para a língua portuguesa António Pescada
77,A pesca da baleia e outras narrativas,Raul Brandão ; il. Daniel Silvestre da Silva,"Porto : Porto Ed., cop. 2016",4,Antes 2017,12 - 14 anos,Literatura,Raul Brandão , il. Daniel Silvestre da Silva
78,A pérola,John Steinbeck ; trad. Clarisse Tavares,"Porto : Livros do Brasil, 2016",4,Antes 2017,12 - 14 anos,Literatura,John Steinbeck , trad. Clarisse Tavares
79,Terra abençoada,Pearl S. Buck ; trad. Dina Antunes,"Lisboa : Clube do Autor, 2016",4,Antes 2017,12 - 14 anos,Literatura,Pearl S. Buck , trad. Dina Antunes
80,Viagens na minha terra,Almeida Garrett ; il. André Catarino,"Porto : Porto Ed., 2016",5,Antes 2017,12 - 14 anos,Literatura,Almeida Garrett , il. André Catarino
81,Mar me quer,Mia Couto ; il. de João Nasi Pereira,"Alfragide : Caminho, imp. 2016",5,Antes 2017,12 - 14 anos,Literatura,Mia Couto , il. de João Nasi Pereira
82,O diário de Anne Frank : versão definitiva,trad. Elsa T. S. Vieira,"Porto : Livros do Brasil, 2016",5,Antes 2017,12 - 14 anos,Literatura,trad. Elsa T. S. Vieira,
83,O velho e o mar,Ernest Hemingway ; trad. e pref. de Jorge de Sena,"Porto : Livros do Brasil, 2016",5,Antes 2017,12 - 14 anos,Literatura,Ernest Hemingway , trad. e pref. de Jorge de Sena
84,Maria Moisés,Camilo Castelo Branco ; il. Raquel Costa,"Porto : Porto Ed., 2016",5,Antes 2017,12 - 14 anos,Literatura,Camilo Castelo Branco , il. Raquel Costa
85,Dentes de rato,Agustina Bessa-Luís ; il. Mónica Baldaque,"Lisboa : Guimarães, cop. 2016",5,Antes 2017,12 - 14 anos,Literatura,Agustina Bessa-Luís , il. Mónica Baldaque
86,A ilha do tesouro,Robert Louis Stevenson ; trad. Rui Santana Brito,"Porto : Guerra e Paz, 2016",5,Antes 2017,12 - 14 anos,Literatura,Robert Louis Stevenson , trad. Rui Santana Brito
87,Contos : o conto das três maçãzinhas de oiro : parábola dos sete vimes,Trindade Coelho ; il. Maria João Lopes,Porto : Porto Ed. 2016,5,Antes 2017,12 - 14 anos,Literatura,Trindade Coelho , il. Maria João Lopes
88,O lugar das fitas : crónicas de cinema ,Dinis Machado,"Lisboa : Quetzal, 2016",5,Antes 2017,12 - 14 anos,Literatura,Dinis Machado,
89,O mendigo e outros contos,Fernando Pessoa ; ed. Ana Maria Freitas,"Lisboa : Assírio & Alvim, 2016",5,Antes 2017,12 - 14 anos,Literatura,Fernando Pessoa , ed. Ana Maria Freitas
90,A substância do amor e outras crónicas,José Eduardo Agualusa,"Alfragide : Dom Quixote, 2016",5,Antes 2017,12 - 14 anos,Literatura,José Eduardo Agualusa,
91,Uma velha e o seu gato ; A história de dois cães,Doris Lessing ; trad. Ana Falcão Bastos,"Lisboa : Bertrand, 2016",5,Antes 2017,12 - 14 anos,Literatura,Doris Lessing , trad. Ana Falcão Bastos
92,Viagens de Tom Sawyer,Mark Twain ; trad. Luísa Derouet,ISBN: 978-989-641-482-5,5,Antes 2017,12 - 14 anos,Literatura,Mark Twain , trad. Luísa Derouet
93,Ninguém perguntou por mim,António Mota,"Alfragide : Gailivro, 2015",5,Antes 2017,12 - 14 anos,Literatura,António Mota,
94,Uma escuridão bonita : estórias sem luz elétrica,Ondjaki ; il. António Jorge Gonçalves,"Alfragide : Caminho, imp. 2015",5,Antes 2017,12 - 14 anos,Literatura,Ondjaki , il. António Jorge Gonçalves
95,Celeste & Làlinha : por cima de toda a folha,José Cardoso Pires ; il. Rita Cardoso Pires,ISBN: 978-989-641-572-3,5,Antes 2017,12 - 14 anos,Literatura,José Cardoso Pires , il. Rita Cardoso Pires
96,Aventuras de Alice no país das maravilhas,Lewis Carroll ; trad. Carlos Grifo Babo ; il. John Tenniel,"Barcarena : Presença, 2015",5,Antes 2017,12 - 14 anos,Literatura,Lewis Carroll , trad. Carlos Grifo Babo ; il. John Tenniel
97,"Rosinha, minha canoa : romance em compasso de remo",José Mauro de Vasconcelos,"Amadora : Booksmile, 2015",5,Antes 2017,12 - 14 anos,Literatura,José Mauro de Vasconcelos,
98,Cartas da Beatriz,Maria Teresa Maia Gonzalez,"Lisboa : Letrarium, 2015",5,Antes 2017,12 - 14 anos,Literatura,Maria Teresa Maia Gonzalez,
99,Vamos aquecer o sol,José Mauro de Vasconcelos,"Amadora : BookSmile, 2015",5,Antes 2017,12 - 14 anos,Literatura,José Mauro de Vasconcelos,
100,A liberdade do drible : crónicas de futebol,Dinis Machado,"Lisboa : Quetzal, 2015",6,Antes 2017,12 - 14 anos,Literatura,Dinis Machado,
101,Meia hora para mudar a minha vida,Alice Vieira,"Alfragide : Caminho, 2015",6,Antes 2017,12 - 14 anos,Literatura,Alice Vieira,
102,A historia de Catherine,Patrick Modiano ; il. Sempé ; trad. Álvaro Manuel Machado,"Barcarena : Presença, 2015",6,Antes 2017,12 - 14 anos,Literatura,Patrick Modiano , il. Sempé ; trad. Álvaro Manuel Machado
103,Dicionário sentimental de futebol,Rui Miguel Tovar,"Lisboa : Quetzal, 2015",6,Antes 2017,12 - 14 anos,Literatura,Rui Miguel Tovar,
104,Diário cruzado de João e Joana,Ana Maria Magalhães e Isabel Alçada,"Alfragide : Caminho, imp. 2015",6,Antes 2017,12 - 14 anos,Literatura,Ana Maria Magalhães e Isabel Alçada,
105,A dama Pé-de-Cabra ; A  abóbada,Alexandre Herculano,"Porto : Civilização, 2015",6,Antes 2017,12 - 14 anos,Literatura,Alexandre Herculano,
106,Às dez a porta fecha,Alice Vieira ; il. Pedro Cavalheiro,"Lisboa : Caminho, imp. 2015",6,Antes 2017,12 - 14 anos,Literatura,Alice Vieira , il. Pedro Cavalheiro
107,As minas de Salomão,de Rider Haggard ; trad. Eça de Queirós,"Porto : Civilização, 2015",6,Antes 2017,12 - 14 anos,Literatura,de Rider Haggard , trad. Eça de Queirós
108,O Deus das moscas,William Golding ; trad. de Manuel Marques,"Alfragide : BIS, 2015",6,Antes 2017,12 - 14 anos,Literatura,William Golding , trad. de Manuel Marques
109,Se eu ficar,Gayle Forman,"Barcarena : Presença, 2015-",6,Antes 2017,12 - 14 anos,Literatura,Gayle Forman,
110,Sensibilidade e bom senso,Jane Austen ; trad. de João Martins,"Barcarena : Presença, 2015",6,Antes 2017,12 - 14 anos,Literatura,Jane Austen , trad. de João Martins
111,Os Lusíadas em prosa,adapt. de Amélia Pinto Pais,ISBN: 978-972-627-559-6,6,Antes 2017,12 - 14 anos,Literatura,adapt. de Amélia Pinto Pais,
112,As lições do pinguim,Tom Michell ; trad. Luís Rodrigues dos Santos,"Alfragide : Asa II, 2015",6,Antes 2017,12 - 14 anos,Literatura,Tom Michell , trad. Luís Rodrigues dos Santos
113,Um homem e o seu cão,Thomas Mann ; trad. Sara Seruya,"Lisboa : Bertrand, 2015",6,Antes 2017,12 - 14 anos,Literatura,Thomas Mann , trad. Sara Seruya
114,A luz de Newton,Hélia Correia ; il. Susana Oliveira,"[Lisboa] : Relógio d'Água, 2015",6,Antes 2017,12 - 14 anos,Literatura,Hélia Correia , il. Susana Oliveira
115,Histórias da terra e do mar,Sophia de Mello Breyner Andresen ; pref. de Gustavo Rubim,"Porto : Assírio & Alvim, 2015",6,Antes 2017,12 - 14 anos,Literatura,Sophia de Mello Breyner Andresen , pref. de Gustavo Rubim
116,Estórias abensonhadas : contos,Mia Couto,"Alfragide : Caminho, imp. 2015",6,Antes 2017,12 - 14 anos,Literatura,Mia Couto,
117,Contos exemplares,Sophia de Mello Breyner Andresen ; pref. Federico Bertolazzi,"Porto : Assírio & Alvim, 2015",6,Antes 2017,12 - 14 anos,Literatura,Sophia de Mello Breyner Andresen , pref. Federico Bertolazzi
118,A agência de viagens Lemming,arg. e des. José Carlos Fernandes,ISBN: 978-989-559-246-3,6,Antes 2017,12 - 14 anos,Literatura,arg. e des. José Carlos Fernandes,
119,O pugilista : a história real de Hertzko Haft,Reinhard Kleist ; trad. M. Nunes,ISBN: 978-989-8513-44-1,6,Antes 2017,12 - 14 anos,Literatura,Reinhard Kleist , trad. M. Nunes
120,Viagem ao centro da terra,Júlio Verne ; trad. J. Lima da Costa,"Lisboa : 11x17, 2015",7,Antes 2017,12 - 14 anos,Literatura,Júlio Verne , trad. J. Lima da Costa
121,O livro das lendas,Selma Lagerlof ; trad. Pepita de Leão,ISBN: 978-972-38-2924-2,7,Antes 2017,12 - 14 anos,Literatura,Selma Lagerlof , trad. Pepita de Leão
122,Crónica dos bons malandros,Mário Zambujal,"Lisboa : Clube do Autor, 2015",7,Antes 2017,12 - 14 anos,Literatura,Mário Zambujal,
123,As aventuras de Tom Sawyer,Mark Twain ; trad. Maria João Freire de Andrade,"Lisboa : Nelson de Matos, 2015",7,Antes 2017,12 - 14 anos,Literatura,Mark Twain , trad. Maria João Freire de Andrade
124,Um cântico de Natal,Charles Dickens ; pref. José Luís Peixoto ; trad. João Costa,"Lisboa : Clube do Autor, 2015",7,Antes 2017,12 - 14 anos,Literatura,Charles Dickens , pref. José Luís Peixoto ; trad. João Costa
125,Finalmente o Verão,"Mariko Tamaki, Jillian Tamaki ; trad. Isabel Minhós Martins","Carcavelos : Planeta Tangerina, 2015",7,Antes 2017,12 - 14 anos,Literatura,"Mariko Tamaki, Jillian Tamaki ", trad. Isabel Minhós Martins
126,A família dos Mumins,Tove Jansson ; trad. Mafalda Eliseu,ISBN: 978-989-641-519-8,7,Antes 2017,12 - 14 anos,Literatura,Tove Jansson , trad. Mafalda Eliseu
127,O princípio da noite,Tiago Patrício,"Lisboa : Gradiva, 2015",7,Antes 2017,12 - 14 anos,Literatura,Tiago Patrício,
128,O estrangeiro,Albert Camus ; trad. de António Quadros ; pref. António Mega Ferreira,"Lisboa : Livros do Brasil, 2015",7,Antes 2017,12 - 14 anos,Literatura,Albert Camus , trad. de António Quadros ; pref. António Mega Ferreira
129,O medronho . por . = L madronho . por . = El madroño . por .,"Manuela Barros Ferreira ; il. Nádia Torres ; versões Amadeu Ferreira, Karim Taylhardat Garcés",ISBN: 978-972-36-1437-4,7,Antes 2017,12 - 14 anos,Literatura,Manuela Barros Ferreira ," il. Nádia Torres ; versões Amadeu Ferreira, Karim Taylhardat Garcés"
130,GGG : o grande gigante gentil,Roald Dahl ; trad. Susana Ferreira e Bárbara Soares,"Alfragide : Oficina do Livro, 2015",7,Antes 2017,12 - 14 anos,Literatura,Roald Dahl , trad. Susana Ferreira e Bárbara Soares
131,Os bebés da água : conto de fadas para um bebé terreno,Charles Kingsley ; il. W. Heath Robinson ; trad. Júlio Henriques,"Lisboa : Tinta-da-China, 2015",7,Antes 2017,12 - 14 anos,Literatura,Charles Kingsley , il. W. Heath Robinson ; trad. Júlio Henriques
132,O visconde cortado ao meio : romance,Italo Calvino ; trad. José Manuel Calafate,"Alfragide : Dom Quixote, 2015",7,Antes 2017,12 - 14 anos,Literatura,Italo Calvino , trad. José Manuel Calafate
133,"Diário de Ana Joana : 12 anos, 1,36 m de altura",Raquel Ramos,"Leiria : Textiverso, 2015",7,Antes 2017,12 - 14 anos,Literatura,Raquel Ramos,
134,Aventuras de Sherlock Holmes,Arthur Conan Doyle ; trad. Ana Sofia Machado,"Alfragide : Bis, 2015",7,Antes 2017,12 - 14 anos,Literatura,Arthur Conan Doyle , trad. Ana Sofia Machado
135,O gato de Uppsala,Cristina Carvalho ; il. de Danuta Wojciechowska,"Lisboa : Sextante, 2015",7,Antes 2017,12 - 14 anos,Literatura,Cristina Carvalho , il. de Danuta Wojciechowska
136,Eu dou-te o sol,Jandy Nelson ; trad. Jorge Freire,"Barcarena : Presença, 2015",7,Antes 2017,12 - 14 anos,Literatura,Jandy Nelson , trad. Jorge Freire
137,Pippi sobe a bordo,Astrid Lindgren ; gravuras de Richard Kennedy ; trad. Carlos Leite,ISBN: 978-989-641-568-6,7,Antes 2017,12 - 14 anos,Literatura,Astrid Lindgren , gravuras de Richard Kennedy ; trad. Carlos Leite
