,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
28,Bethany e a besta,Jack Meggitt-Phillips ; il. por Isabelle Follath ; trad. Maria de Fátima Carmo,"Lisboa : Nuvem de Letras, 2021",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Jack Meggitt-Phillips , il. por Isabelle Follath ; trad. Maria de Fátima Carmo
29,Os desastres de Sofia,Condessa de Ségur ; apresent. Adriana Veleda ; il. Weberson Santiago ; trad. de Lígia Lopes Laranjo,"Porto : Porto Ed., 2021",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Condessa de Ségur , apresent. Adriana Veleda ; il. Weberson Santiago ; trad. de Lígia Lopes Laranjo
30,Concurso de talentos,Jason Platt ; trad. Paula Neves,"Alfragide : ASA II, 2021",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Jason Platt , trad. Paula Neves
31,100 papas na língua,Lurdes Breda ; il. Tânia Clímaco,"Maputo : Escola Portuguesa de Moçambique, 2020",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Lurdes Breda , il. Tânia Clímaco
32,Uma luz ao longe,Aquilino Ribeiro ; pref. de Gonçalo M. Tavares,"Lisboa : Bertrand, 2020",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Aquilino Ribeiro , pref. de Gonçalo M. Tavares
33,A cabana do tio Tom ou A vida entre os humildes,Harriet Beecher Stowe ; trad. Gabriela Ruivo Trindade ; introd. Inocência Mata,"Lisboa : Sibila, 2020",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Harriet Beecher Stowe , trad. Gabriela Ruivo Trindade ; introd. Inocência Mata
34,O feiticeiro de Oz,L. Frank Baum ; il. W.W. Denslow ; trad. Ana Maria Chaves e Maria da Luz Rodrigues,"Porto : Livraria Lello, 2019",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,L. Frank Baum , il. W.W. Denslow ; trad. Ana Maria Chaves e Maria da Luz Rodrigues
35,O livro da selva,Rudyard Kipling ; trad. de Andreia Mendonça,"Porto : Livraria Lello, 2019",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Rudyard Kipling , trad. de Andreia Mendonça
36,"Conta comigo, pai!",António Garcia Barreto ; il. da capa Zita Pinto,"Castro Verde : Sell Out, 2019",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,António Garcia Barreto , il. da capa Zita Pinto
37,O principezinho,Antoine de Saint-Exupéry ; trad. Teresa Mendonça ; pref. Valter Hugo Mãe,"Porto : Lello, 2018",2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Antoine de Saint-Exupéry , trad. Teresa Mendonça ; pref. Valter Hugo Mãe
38,A alegria de gostar [ Registo sonoro ] : [audiolivro],Jairo Aníbal Niño ; narração Changuito e Oriana Alves,ISBN: 989-95263-0-4,2,2022 - 1.o Sem.,12 - 14 anos,Literatura,Jairo Aníbal Niño , narração Changuito e Oriana Alves
