,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
22,Dança quando chegares ao fim  : bons conselhos de amigos animais,texto Richard Zimler ; il. Bernardo Carvalho,"Carcavelos : Planeta Tangerina, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,texto Richard Zimler , il. Bernardo Carvalho
23,O gato e o rato querem sair daqui,Günther Jakobs ; trad. Joana Gonçalves,"Lisboa : Nuvem de Letras, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Günther Jakobs , trad. Joana Gonçalves
24,Abrigo,"Céline Claire, Qing Leng ; trad. Joana Barata","[S.l.] : Baduga, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,"Céline Claire, Qing Leng ", trad. Joana Barata
25,A grande aventura de Nara,David Pintor,"Alfragide : Caminho, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,David Pintor,
26,Contar histórias com a avó ao colo,Maria Celestina Fernandes... [et al.] ; il. Tânia Clímaco,ISBN: 978-989-8468-03-1,2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Maria Celestina Fernandes... [et al.] , il. Tânia Clímaco
27,O príncipe nabo,Ilse Losa ; il. Helder Teixeira Peleja,"Porto : Porto Ed., 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Ilse Losa , il. Helder Teixeira Peleja
28,O mundo cá dentro,"Deborah Underwood, Cindy Derby ; trad. João Berhan","Lisboa : Orfeu Negro, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,"Deborah Underwood, Cindy Derby ", trad. João Berhan
29,Quando estou triste; Quando estou feliz,Joana M. Lopes ; il. Cátia Vidinhas,"Lisboa : Livros Horizonte, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Joana M. Lopes , il. Cátia Vidinhas
30,"Três tristes tigres : trava-línguas, piadas e adivinhas",recolha e sel. dos textos Luísa Ducla Soares ; il. Paulo Galindro,"Lisboa : Livros Horizonte, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,recolha e sel. dos textos Luísa Ducla Soares , il. Paulo Galindro
31,O grande guarda-chuva,Amy June Bates ; Susana Cardoso Ferreira,"Amadora : Fábula, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Amy June Bates , Susana Cardoso Ferreira
32,A história da Júlia e da sua sombra de menino,"Christian Bruel, Anne Bozellec ; trad. Maria Afonso","Lisboa : Orfeu Negro, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,"Christian Bruel, Anne Bozellec ", trad. Maria Afonso
33,Gosto de ti (quase sempre),Anna LLenas,"Porto : Porto Ed., 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Anna LLenas,
34,Está quase!,Maryann Cocca-Leffler  ; trad Joana Gonçalves,"Lisboa : Nuvem de Letras, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Maryann Cocca-Leffler  , trad Joana Gonçalves
35,O meu cavalo indomável,David Machado ; il. Ricardo Ladeira,"Alfragide : Caminho, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,David Machado , il. Ricardo Ladeira
36,Lea e o elefante,Kim Sena ; trad. Joana Barata,"[S.l.] : Baduga, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Kim Sena , trad. Joana Barata
37,Ervilhinho,"Davide Cali, Sébastien Mourrain ; trad. Joana Barata","Lisboa : Baduga, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,"Davide Cali, Sébastien Mourrain ", trad. Joana Barata
38,"O urso, o piano e o concerto da pequena ursa",David Litchfield ; trad. Luísa Costa Gomes,"Amadora : Fábula, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,David Litchfield , trad. Luísa Costa Gomes
39,Os peixes que fugiram da história,Maria João Freitas ; il. Mariana Rio,"[S.l.] : Pato Lógico, 2021",2,2021 - 2.o Sem.,6 - 8 anos,Literatura,Maria João Freitas , il. Mariana Rio
40,A grande caça aos pássaros,texto e il. Nora Brech ; trad. Alfarroba,ISBN: 978-989-9068-12-4,3,2021 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Nora Brech , trad. Alfarroba
41,Issun Bôshi : o polegarzinho,texto e il. Icinori ; trad. Maria Afonso,"Lisboa : Orfeu Negro, 2021",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Icinori , trad. Maria Afonso
42,"Obrigado, professor!",escrito por Kobi Yamada ; il. por Natalie Russell ; trad. Rita Almeida Santos,"Alfragide : Caminho, 2021",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,escrito por Kobi Yamada , il. por Natalie Russell ; trad. Rita Almeida Santos
43,Tudo é possível,Kobi Yamada ; il. Gabriella Barouch ; trad. Zero a Oito,"Lisboa : Zero a Oito, 2021",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,Kobi Yamada , il. Gabriella Barouch ; trad. Zero a Oito
44,A mentira,"Catherine Grive, Frédérique Bertrand ; trad. Rita Guerra","Lisboa : Livros Horizonte, 2021",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,"Catherine Grive, Frédérique Bertrand ", trad. Rita Guerra
45,Queres ser meu amigo?,escrito por Sam McBratney ; il. por Anita Jeram ; trad. Rita Almeida Simões  ,"Alfragide : Caminho, 2020",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,escrito por Sam McBratney , il. por Anita Jeram ; trad. Rita Almeida Simões  
46,Ninaninar [ Registo sonoro ] : audiolivro,"dir. artística e voz, Telma Pereira ; il. Anna Fedorova",ISBN: 978-989-8421-49-4,3,2021 - 2.o Sem.,6 - 8 anos,Literatura,"dir. artística e voz, Telma Pereira ", il. Anna Fedorova
47,Matilde e a cidade das portas mágicas,Patrícia Furtado,"Lisboa : Nuvem de Letras, 2020",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,Patrícia Furtado,
48,Uma história por noite,Clara Cunha ; il. Natalina Cóias,"Porto : Porto Ed., 2019",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,Clara Cunha , il. Natalina Cóias
49,O Salvador : perde o medo da água,Vanessa Martins ; il. Pedro Nunes,"[S.l.] : Federação Portuguesa de Natação, 2019",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,Vanessa Martins , il. Pedro Nunes
50,O livro das lengalengas 2,António Mota ; il. Elsa Fernandes,"Alfragide : ASA, 2019",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,António Mota , il. Elsa Fernandes
51,História de um chapéu e outros contos,Sílvia Alves ; il. Luís Cardoso,"Maputo : Escola Portuguesa de Moçambique - Centro de Ensino e Língua Portuguesa, 2018",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,Sílvia Alves , il. Luís Cardoso
52,A montanha de livros mais alta do mundo,"Rocio Bonilla ; trad, Afonso Reis Cabral","Barcarena : Jacarandá, 2018",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,Rocio Bonilla ," trad, Afonso Reis Cabral"
53,Maria morte,Tânia Bailão Lopes,"[S.l.] : Briza, 2017",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,Tânia Bailão Lopes,
54,O dragão que não gostava de fogo,texto e il. Gemma Merino ; trad. Ana Stilwell,"Lisboa : Livros Horizonte, 2021",3,2021 - 2.o Sem.,6 - 8 anos,Literatura,texto e il. Gemma Merino , trad. Ana Stilwell
