,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
64,E para o poeta outro modo de olhar,"João Manuel Ribeiro ; sel., posf. Sara Reis da Silva ; il. Anabela Dias... [et al.]","Porto : Trinta por uma Linha, 2017",4,2018 - 1.º Sem.,6 - 8 anos,Literatura,João Manuel Ribeiro ," sel., posf. Sara Reis da Silva ; il. Anabela Dias... [et al.]"
65,Um gato tem 7 vidas,Luísa Ducla Soares ; il. Sebastião Peixoto,"Porto : Porto Ed., 2017",4,2018 - 1.º Sem.,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Sebastião Peixoto
66,O louco Verão dos Mumins,Tove Jansson ; trad. do inglês Maria Eduarda Cardoso,ISBN: 978-989-641-803-8,4,2018 - 1.º Sem.,6 - 8 anos,Literatura,Tove Jansson , trad. do inglês Maria Eduarda Cardoso
67,O fantástico Sr. Raposo,Roald Dahl ; il. Quentin Blake ; trad. Ana Lourenço,"Alfragide : Oficina do Livro, 2017",4,2018 - 1.º Sem.,6 - 8 anos,Literatura,Roald Dahl , il. Quentin Blake ; trad. Ana Lourenço
68,Gaston,texto de Kelly DiPucchio ; il. de Christian Robinson ; trad. Maria Afonso,"Lisboa : Orfeu Negro, 2017",4,2018 - 1.º Sem.,6 - 8 anos,Literatura,texto de Kelly DiPucchio , il. de Christian Robinson ; trad. Maria Afonso
69,Animais selvagens do norte,Dieter Braun ; trad. Manuela Gomes,"Lisboa : Orfeu Negro, 2017",4,2018 - 1.º Sem.,6 - 8 anos,Literatura,Dieter Braun , trad. Manuela Gomes
70,O ratinho marinheiro,Luísa Ducla Soares ; il. Maria João Lopes,ISBN: 978-989-8195-85-2,4,2018 - 1.º Sem.,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Maria João Lopes
71,"Venci-te, Jeremias!",texto Inês Cardoso ; il. Catarina Alves,ISBN: 978-989-99488-1-5,4,2018 - 1.º Sem.,6 - 8 anos,Literatura,texto Inês Cardoso , il. Catarina Alves
72,O grilo negrito,texto e il. Maria Carolina Pereira Rosa,"Queluz de Baixo : Soregra, 2016",4,2018 - 1.º Sem.,6 - 8 anos,Literatura,texto e il. Maria Carolina Pereira Rosa,
73,Abissus e o livro que meteu água,Maria Teresa Maia Gonzalez ; il. de Pedro Benvindo,"Lisboa : Pass, 2016",4,2018 - 1.º Sem.,6 - 8 anos,Literatura,Maria Teresa Maia Gonzalez , il. de Pedro Benvindo
74,Letras caídas,texto Inês Cardoso ; il. Alexandra Brito,ISBN: 978-989-97918-4-8,4,2018 - 1.º Sem.,6 - 8 anos,Literatura,texto Inês Cardoso , il. Alexandra Brito
