,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
133,Beatriz e o plátano,Ilse Losa ; il. Lisa Couwenbergh,"Porto : Asa, 2014",7,Antes 2017,6 - 8 anos,Literatura,Ilse Losa , il. Lisa Couwenbergh
134,Onze damas atrevidas,Oli ; il. Helle Thomassen ; trad. Alexandre Honrado,"Matosinhos : Kalandraka, 2014",7,Antes 2017,6 - 8 anos,Literatura,Oli , il. Helle Thomassen ; trad. Alexandre Honrado
135,Palavras pequeninas,Maria Antonieta Nabais ; il. Sofia Lucas,"Rio de Mouro : Everest, imp. 2014",7,Antes 2017,6 - 8 anos,Literatura,Maria Antonieta Nabais , il. Sofia Lucas
136,O leão e o canguru,Ana Maria Magalhães e Isabel Alçada ; il. de Nuno Feijão,"Alfragide : Caminho, imp. 2014",7,Antes 2017,6 - 8 anos,Literatura,Ana Maria Magalhães e Isabel Alçada , il. de Nuno Feijão
137,Era uma vez um castelo,texto de Adélia Carvalho ; il. de Cátia Vidinhas,"Porto : Tcharan, 2014",7,Antes 2017,6 - 8 anos,Literatura,texto de Adélia Carvalho , il. de Cátia Vidinhas
138,Art & Max,texto e il. David Wiesner ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2014",7,Antes 2017,6 - 8 anos,Literatura,texto e il. David Wiesner , trad. Rui Lopes
139,Aventuras de João-Flor e Joana-Amor,Maria Rosa Colaço ; il. Fátima Afonso,"Lisboa : Vega,  2014",7,Antes 2017,6 - 8 anos,Literatura,Maria Rosa Colaço , il. Fátima Afonso
140,O jantar dos animais,Luísa Ducla Soares ; mús. Daniel Completo ; il. Ana Cristina Completo,ISBN: 978-989-20-3765-3,8,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , mús. Daniel Completo ; il. Ana Cristina Completo
141,O museu,Susan Verde ; il. Peter H. Reynolds,"Barcarena : Presença, 2014",8,Antes 2017,6 - 8 anos,Literatura,Susan Verde , il. Peter H. Reynolds
142,O menino que tinha medo do escuro,Susana Campos ; il. Rui Lobo,"Lisboa : Ed. Vieira da Silva, 2014",8,Antes 2017,6 - 8 anos,Literatura,Susana Campos , il. Rui Lobo
143,"Antares, no coração das estrelas",Alice Cardoso ; il. Diana Amaral,"Coimbra : Recortar Palavras, 2014",8,Antes 2017,6 - 8 anos,Literatura,Alice Cardoso , il. Diana Amaral
144,O livro das boas-noites,José Jorge Letria ; il. Mimi,"[Lisboa] : Clube do Autor, 2014",8,Antes 2017,6 - 8 anos,Literatura,José Jorge Letria , il. Mimi
145,Dentinho dentola dentão,José Fanha ; il. de Carla Nazareth,"Alfragide : Gailivro, 2014",8,Antes 2017,6 - 8 anos,Literatura,José Fanha , il. de Carla Nazareth
146,A Arca de Não É : ou o guia dos animais que poderiam ter existido,Miguel Neto ; il. Julie Staebler,"[S.l.] : Escritório, 2014",8,Antes 2017,6 - 8 anos,Literatura,Miguel Neto , il. Julie Staebler
147,A minha professora é um monstro!,Peter Bronw ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2014",8,Antes 2017,6 - 8 anos,Literatura,Peter Bronw , trad. Rui Lopes
148,Uma cadela amarela e vários amigos dela,Manuela Castro Neves ; il. Madalena Matoso,"Alfragide : Caminho, cop. 2014",8,Antes 2017,6 - 8 anos,Literatura,Manuela Castro Neves , il. Madalena Matoso
149,Alto! O burro deu um salto,Helena KraljiÄ  ; il. Adriano JaneÅ¾iÄ ; trad. Alfarroba,ISBN: 978-989-8745-09-5,8,Antes 2017,6 - 8 anos,Literatura,Helena KraljiÄ  , il. Adriano JaneÅ¾iÄ ; trad. Alfarroba
150,Onde moram as casas,texto Carla Maia de Almeida ; il. Alexandre Esgaio,"Alfragide : Caminho, imp. 2014",8,Antes 2017,6 - 8 anos,Literatura,texto Carla Maia de Almeida , il. Alexandre Esgaio
151,"Pedro Abraço, o menino autista",Nora Cavaco,"Santo Tirso : Novembro, 2014",8,Antes 2017,6 - 8 anos,Literatura,Nora Cavaco,
152,Adelaide,texto e il. Tomi Ungerer ; trad. Carla Maia de Almeida,"Matosinhos : Kalandraka, 2014",8,Antes 2017,6 - 8 anos,Literatura,texto e il. Tomi Ungerer , trad. Carla Maia de Almeida
153,"Chá, café etc.","Rui Reininho, Armando Teixeira, Marta Madureira",ISBN: 978-989-97747-2-8,8,Antes 2017,6 - 8 anos,Literatura,"Rui Reininho, Armando Teixeira, Marta Madureira",
154,O anjo da guarda do avô,Jutta Bauer ; trad. Alberto Freire,"Lisboa : Ana Paula Faria : Gatafunho, 2014",8,Antes 2017,6 - 8 anos,Literatura,Jutta Bauer , trad. Alberto Freire
155,O meu avô,texto e il. Catarina Sobral,"Lisboa : Orfeu Negro, 2014",8,Antes 2017,6 - 8 anos,Literatura,texto e il. Catarina Sobral,
156,Quanto vale a amizade? = Kantu ki amizadi bale?,"Maria Lúcia Carvalhas ; il. Raquel Pinheiro ; trad. Adelaide Monteiro, Ana Josefa Cardoso","[Estoril] : Cercica, 2014",8,Antes 2017,6 - 8 anos,Literatura,Maria Lúcia Carvalhas ," il. Raquel Pinheiro ; trad. Adelaide Monteiro, Ana Josefa Cardoso"
157,Abrigos,Adélia Carvalho ; il. Maria Remédio ; trad. Raúl Eduardo González ; [des.] Cátia Vidinhas,"Porto : Tcharan, 2014",8,Antes 2017,6 - 8 anos,Literatura,Adélia Carvalho , il. Maria Remédio ; trad. Raúl Eduardo González ; [des.] Cátia Vidinhas
158,Kiwi : um pássaro bem esquisito,Susanna Isern ; il. Rebeca Luciani ; trad. Alexandre Nunes de Oliveira,"Fraga : La Fragatina, 2014",8,Antes 2017,6 - 8 anos,Literatura,Susanna Isern , il. Rebeca Luciani ; trad. Alexandre Nunes de Oliveira
159,Histórias na ponta de um sorriso,José Fanha ; il. Luciana Bicalho,ISBN: 978-972-0-70597-6,8,Antes 2017,6 - 8 anos,Literatura,José Fanha , il. Luciana Bicalho
160,O rapaz que vivia na televisão e outras histórias ,Luísa Ducla Soares ; il. Manuela Bacelar,"Porto : Afrontamento, 2014",9,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Manuela Bacelar
161,Diário das coisas impossíveis,João Ferreira Oliveira ; il. Anabela Dias,"[Lisboa] : Máquina de Voar, 2014",9,Antes 2017,6 - 8 anos,Literatura,João Ferreira Oliveira , il. Anabela Dias
162,A raposa azul : oito histórias tradicionais com mensagens universais,"Ana Maria Magalhães, Isabel Alçada ; il. Ana Afonso",ISBN: 978-972-21-2080-7,9,Antes 2017,6 - 8 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Ana Afonso
163,Jim curioso : viagem ao coração do oceano,Mathias Picard ; trad. Miguel Nunes,ISBN: 978-989-8513-19-9,9,Antes 2017,6 - 8 anos,Literatura,Mathias Picard , trad. Miguel Nunes
164,Hansel e Gretel,Tina Meroto ; il. Irate López de Munáin ; trad. Elisabete Ramos,"Pontevedra : OQO Ed., 2014",9,Antes 2017,6 - 8 anos,Literatura,Tina Meroto , il. Irate López de Munáin ; trad. Elisabete Ramos
165,O corpo humano,texto José Ignacio Bonavista ; il. Cristina Picazo ; trad. Catarina Gândara,"Barcarena : Presença, 2014",9,Antes 2017,6 - 8 anos,Literatura,texto José Ignacio Bonavista , il. Cristina Picazo ; trad. Catarina Gândara
166,"Osman, o pescador",Anne Hofmann ; trad. e rev. Luís Costa,"[S.l.] : Lápis Azul, 2014",9,Antes 2017,6 - 8 anos,Literatura,Anne Hofmann , trad. e rev. Luís Costa
167,O dia em que o senhor Bonifácio ficou em casa doente,Philip C. Stead ; il. Erin E. Stead ; trad. Rita Graña,"Lisboa : Presença, 2013",9,Antes 2017,6 - 8 anos,Literatura,Philip C. Stead , il. Erin E. Stead ; trad. Rita Graña
168,A estrela Coralina,Albano Martins ; il. Sílvia Silva,"Porto : Afrontamento, 2013",9,Antes 2017,6 - 8 anos,Literatura,Albano Martins , il. Sílvia Silva
169,João e o feijoeiro mágico,"recontado Richard Walker ; il. Niamh Sharkey ; trad. Manuela Pessoa, Leonor Bragança","Lisboa : Livros Horizonte, 2013",9,Antes 2017,6 - 8 anos,Literatura,recontado Richard Walker ," il. Niamh Sharkey ; trad. Manuela Pessoa, Leonor Bragança"
170,Um nome para o cão : uma conversa entre uma rapariga e um rapaz escrita e ilustrada por Ivan Chermayeff ; trad. Miguel Gouveia,história Beatrice Masini ; il. de Octavia Monaco ; trad. Manuela Duarte,"Lisboa : Livros Horizonte, 2013",9,Antes 2017,6 - 8 anos,Literatura,história Beatrice Masini , il. de Octavia Monaco ; trad. Manuela Duarte
171,A princesa baixinha,história Margarida Fonseca Santos ; il. Raquel Pinheiro,"Cascais : Cercica, 2013",9,Antes 2017,6 - 8 anos,Literatura,história Margarida Fonseca Santos , il. Raquel Pinheiro
172,Quanto vale a amizade?,Luísa Ducla Soares ; il. Sandra Abafa,"Queluz de Baixo : Soregra, 2013",9,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Sandra Abafa
173,A história da papoila,"Adela Turín ; il. Nella Bosnia ; trad. Pia Mastrangelo, Tiago Cassola","Matosinhos : Kalandraka, 2013",9,Antes 2017,6 - 8 anos,Literatura,Adela Turín ," il. Nella Bosnia ; trad. Pia Mastrangelo, Tiago Cassola"
174,A história dos bonobos com óculos,"Antonio A. Gómez Yebra ; il. Esther Pérez-Cuadrado, Malena Fuentes Alzú ; trad. e adapt. Catarina Florindo","Rio de Mouro : Everest, imp. 2013",9,Antes 2017,6 - 8 anos,Literatura,Antonio A. Gómez Yebra ," il. Esther Pérez-Cuadrado, Malena Fuentes Alzú ; trad. e adapt. Catarina Florindo"
175,"Olhos, mão ou pé? : adivinha o que é",Oliver Jeffers ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2013",9,Antes 2017,6 - 8 anos,Literatura,Oliver Jeffers , trad. Rui Lopes
176,Este alce é meu,Luísa Ducla Soares ; il. Zé Nova,ISBN: 978-972-0-70467-2,9,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Zé Nova
177,A história do Alfa,texto João Miguel Tavares ; il. João Fazenda,"Lisboa : A Esfera dos Livros, 2013",9,Antes 2017,6 - 8 anos,Literatura,texto João Miguel Tavares , il. João Fazenda
178,O pai mais horrível do mundo,Carlos Nogueira ; il. Patrícia Figueiredo ; trad. Raúl Eduardo González,"Porto : Tcharan, 2013",9,Antes 2017,6 - 8 anos,Literatura,Carlos Nogueira , il. Patrícia Figueiredo ; trad. Raúl Eduardo González
179,Los dos hermanos y la bruja,Albano Martins ; il. Marta Belo,"Porto : Afrontamento, 2013",10,Antes 2017,6 - 8 anos,Literatura,Albano Martins , il. Marta Belo
180,O balão,Mariana Ruiz Johnson ; trad. Elisabete Ramos,"Matosinhos : Kalandraka, 2013",10,Antes 2017,6 - 8 anos,Literatura,Mariana Ruiz Johnson , trad. Elisabete Ramos
181,Mamã,escrito Sandol Stoddard ; concep. e il. Ivan Chermayeff ; trad. Miguel Gouveia,"Figueira da Foz : Bruaá, 2013",10,Antes 2017,6 - 8 anos,Literatura,escrito Sandol Stoddard , concep. e il. Ivan Chermayeff ; trad. Miguel Gouveia
182,Guarda como um segredo,Anthony Browne ; trad. Miguel Mouro e Isabelle Buratti,"Matosinhos : Kalandraka, 2013",10,Antes 2017,6 - 8 anos,Literatura,Anthony Browne , trad. Miguel Mouro e Isabelle Buratti
183,O livro dos porquinhos,Isabel Minhós Martins ; il. Madalena Matoso,"Carcavelos : Planeta Tangerina, 2013",10,Antes 2017,6 - 8 anos,Literatura,Isabel Minhós Martins , il. Madalena Matoso
184,Cá em casa somos...,texto Chema Heras ; il. Rosa Osuna,"Matosinhos : Kalandraka, 2003",10,Antes 2017,6 - 8 anos,Literatura,texto Chema Heras , il. Rosa Osuna
185,Avós,"João Pedro Mésseder, Gabriela Sotto Mayor","Porto : Trampolim, 2012",10,Antes 2017,6 - 8 anos,Literatura,"João Pedro Mésseder, Gabriela Sotto Mayor",
186,Caneta feliz,texto e il. Anthony Browne ; trad. Ana M. Noronha,"Matosinhos : Kalandraka, 2012",10,Antes 2017,6 - 8 anos,Literatura,texto e il. Anthony Browne , trad. Ana M. Noronha
187,Um gorila : um livro para aprender a contar,Adeline Yzac ; il. Lisbeth Renardy,ISBN: 978-972-24-1737-2,10,Antes 2017,6 - 8 anos,Literatura,Adeline Yzac , il. Lisbeth Renardy
188,"A princesa do dia e o príncipe da noite : ou "" Como nasceram as histórias""",Paula Carballeira ; il. Sonja Danowski ; trad. Elisabete Ramos,"Matosinhos : Kalandraka, 2012",10,Antes 2017,6 - 8 anos,Literatura,Paula Carballeira , il. Sonja Danowski ; trad. Elisabete Ramos
189,O princípio,texto de Carlos Nogueira ; il. de Teresa Cortez,"Porto : Tcharan, 2012",10,Antes 2017,6 - 8 anos,Literatura,texto de Carlos Nogueira , il. de Teresa Cortez
190,O lobo das meias,Palmira Martins ; il. Tânia Clímaco,"Porto : Trampolim, 2012",10,Antes 2017,6 - 8 anos,Literatura,Palmira Martins , il. Tânia Clímaco
191,O grilinho tenor,Isabel Minhós Martins ; il. Bernardo Carvalho,"Carcavelos : Planeta Tangerina, 2012",10,Antes 2017,6 - 8 anos,Literatura,Isabel Minhós Martins , il. Bernardo Carvalho
192,Ir e vir,Ana Paula Rodrigues Silva Figueiredo & Pedro Emanuel Santo Ribeiro Figueiredo ; il. Andreia Terneiro,ISBN: 978-989-8400-20-8,10,Antes 2017,6 - 8 anos,Literatura,Ana Paula Rodrigues Silva Figueiredo & Pedro Emanuel Santo Ribeiro Figueiredo , il. Andreia Terneiro
193,"Pitanga, a galinha dos dentes de cristal : uma história infantil sobre a prevenção das doenças orais",Leo Timmers ; trad. Celina Antunes,"Alfragide : Dom Quixote, 2012",10,Antes 2017,6 - 8 anos,Literatura,Leo Timmers , trad. Celina Antunes
194,A galinha ruiva,António Torrado ; il. Pedro Serapicos,"Porto : Civilização, 2012",10,Antes 2017,6 - 8 anos,Literatura,António Torrado , il. Pedro Serapicos
195,Mar à vista... e outra história,texto Ana Saldanha ; il. Yara Kono,ISBN: 978-972-21-2587-1,10,Antes 2017,6 - 8 anos,Literatura,texto Ana Saldanha , il. Yara Kono
196,O tesouro do palácio,texto e il. Margarida Botelho,"[S.l.] : M. Botelho, 2012",10,Antes 2017,6 - 8 anos,Literatura,texto e il. Margarida Botelho,
197,Yara-Iara,Teresa Coutinho ; il. Pedro Sousa Pereira,"Carcavelos : Prime Books, 2012",10,Antes 2017,6 - 8 anos,Literatura,Teresa Coutinho , il. Pedro Sousa Pereira
198,"Maria, a alegria na diferença",Tatiana Salem Levy ; il. Vera Tavares,"Lisboa : Tinta-da-China, 2012",10,Antes 2017,6 - 8 anos,Literatura,Tatiana Salem Levy , il. Vera Tavares
199,Curupira pirapora,Luísa Ducla Soares ; il. de Maria João Lopes,"Porto : Civilização, 2012",11,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. de Maria João Lopes
200,O Pai Natal e o Menino Jesus,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
201,Sleeping Beauty,Mário Castrim ; il. de José Miguel Ribeiro,"Lisboa : Caminho, imp. 2012",11,Antes 2017,6 - 8 anos,Literatura,Mário Castrim , il. de José Miguel Ribeiro
202,Estas são as letras,escreveu João Manuel Ribeiro ; il. João Vaz de Carvalho,"Porto : Trinta Por Uma Linha, 2012",11,Antes 2017,6 - 8 anos,Literatura,escreveu João Manuel Ribeiro , il. João Vaz de Carvalho
203,A casa do João,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
204,The little mermaid : Ariel and the prince,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
205,Toy story 2 ,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
206,A bug's life,[ed. lit.] Disney,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney,
207,Snow white and the seven dwarfs,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
208,Toy story,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
209,Finding Nemo : Nemo in school,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
210,101  dalmatians,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
211,Aladdin,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
212,Cinderella,texto Adélia Carvalho ; il. Cátia Vidinhas,"Porto : Tcharan, 2012",11,Antes 2017,6 - 8 anos,Literatura,texto Adélia Carvalho , il. Cátia Vidinhas
213,Nadav,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
214,The jungle book : Mowgli meets Baloo,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
215,Toy story 3 ,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
216,Dumbo,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
217,Pinocchio,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",11,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
218,Chicken little,reescrita e adapt. Margarida Braga ; il. Ricardo Neto,"Lisboa : Papa-Letras, 2012",11,Antes 2017,6 - 8 anos,Literatura,reescrita e adapt. Margarida Braga , il. Ricardo Neto
219,Mini contos clássicos,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",12,Antes 2017,6 - 8 anos,Literatura,[ed. lit.] Disney Enterprises,
220,Peter Pan : comes to London,Tony Ross,ISBN: 978-972-24-1753-2,12,Antes 2017,6 - 8 anos,Literatura,Tony Ross,
221,Três tristes tontos,António Mota ; il. por Paulo Galindro,"Alfragide : Gailivro, 2012",12,Antes 2017,6 - 8 anos,Literatura,António Mota , il. por Paulo Galindro
222,Histórias às cores,Gill Munton ; il. Andy Keylock,ISBN: 978-0-230-40476-2,12,Antes 2017,6 - 8 anos,Literatura,Gill Munton , il. Andy Keylock
223,Crazy cat and fat old rat,texto Margarida Castel-Branco ; il. Carla Antunes,ISBN: 978-989-27-0273-5,12,Antes 2017,6 - 8 anos,Literatura,texto Margarida Castel-Branco , il. Carla Antunes
224,O rei cota,Eric Many,"Porto : Afrontamento, 2011",12,Antes 2017,6 - 8 anos,Literatura,Eric Many,
225,O caso do saco,Carla Maia de Almeida e André Letria,"Lisboa : Caminho, imp. 2011",12,Antes 2017,6 - 8 anos,Literatura,Carla Maia de Almeida e André Letria,
226,Não quero usar óculos,Isabel Ramalhete ; il. Elsa Fernandes,"Porto : Trampolim, 2011",12,Antes 2017,6 - 8 anos,Literatura,Isabel Ramalhete , il. Elsa Fernandes
227,Móli,Gill Munton ; il. Andy Keylock,ISBN: 978-0-230-40481-6,12,Antes 2017,6 - 8 anos,Literatura,Gill Munton , il. Andy Keylock
228,Crazy cat and the stars,Luisa Ducla Soares ; il. Maria João Lopes,"Porto : Civilização, 2011",12,Antes 2017,6 - 8 anos,Literatura,Luisa Ducla Soares , il. Maria João Lopes
229,Os três porquinhos,Pep Bruno ; il. Matteo Gubellini ; trad. Ângela Barroqueiro,"Pontevedra : OQO Ed., cop. 2011",12,Antes 2017,6 - 8 anos,Literatura,Pep Bruno , il. Matteo Gubellini ; trad. Ângela Barroqueiro
230,A casa da minha avó,Margarida Castel-Branco ; il. Carla Antunes,ISBN: 978-989-27-0272-8,12,Antes 2017,6 - 8 anos,Literatura,Margarida Castel-Branco , il. Carla Antunes
231,A bruxa esbrenhuxa,Lane Smith,"Barcarena : Presença, 2011",12,Antes 2017,6 - 8 anos,Literatura,Lane Smith,
232,É um livro,Beatrice Alemagna ; trad. Maria José Sarabando,"Gafanha da Nazaré : Bags of Books, 2011",12,Antes 2017,6 - 8 anos,Literatura,Beatrice Alemagna , trad. Maria José Sarabando
233,A gigantesca pequena coisa,"Ramón Aragüés Peleato, ; il. Francesca Chessa ; trad. Elizabete Ramos","Pontevedra : OQO Ed., 2011",12,Antes 2017,6 - 8 anos,Literatura,"Ramón Aragüés Peleato, ", il. Francesca Chessa ; trad. Elizabete Ramos
234,O umbigo do João ,Daniela Kulot ; trad. Maria Hermínia Brandão,"Matosinhos : Kalandraka, 2011",12,Antes 2017,6 - 8 anos,Literatura,Daniela Kulot , trad. Maria Hermínia Brandão
235,Crocodilo e girafa : uma família igual  às outras,Laura Ferreira Rodrigues ; il. Catarina Fernandes,"Coimbra : Grácio Ed., 2011",12,Antes 2017,6 - 8 anos,Literatura,Laura Ferreira Rodrigues , il. Catarina Fernandes
236,Caiu um dente ao dragão,traditional folktale adapted by Olalla González ; il. Federico Fernández ; trad. Susana López Rubio,"Sevilla : Kalandraka, 2011",12,Antes 2017,6 - 8 anos,Literatura,traditional folktale adapted by Olalla González , il. Federico Fernández ; trad. Susana López Rubio
237,The three billy goats,Ana Saldanha ; il. Yara Kono,ISBN: 978-972-21-2443-0,12,Antes 2017,6 - 8 anos,Literatura,Ana Saldanha , il. Yara Kono
238,Eu só : só eu,texto adapt. Sarah Margaret Johanson ; trad. e adapt. Paula Neves,"Porto : Asa II, 2011",12,Antes 2017,6 - 8 anos,Literatura,texto adapt. Sarah Margaret Johanson , trad. e adapt. Paula Neves
239,Ruca tem um amigo imaginário,"textos, letras e músicas Margarida Fonseca Santos ; dir. musical Francisco Cardoso ; il. Carla Nazareth",ISBN: 978-989-97240-0-6,13,Antes 2017,6 - 8 anos,Literatura,"textos, letras e músicas Margarida Fonseca Santos ", dir. musical Francisco Cardoso ; il. Carla Nazareth
240,O segredo da floresta,André Letria e José Jorge Letria,"Porto Salvo : Pato Lógico, 2011",13,Antes 2017,6 - 8 anos,Literatura,André Letria e José Jorge Letria,
241,O lanche do senhor verde ; texto e il. Javier Saéz Castán ; trad. José Colaço Barreiros,Luísa Ducla Soares ; il. de Fátima Afonso,"Porto : Civilização, 2011",13,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. de Fátima Afonso
242,De caras,texto Patrícia Reis  ; il. Gabriela Sotto Mayor,"Lisboa : Planeta, 2011",13,Antes 2017,6 - 8 anos,Literatura,texto Patrícia Reis  , il. Gabriela Sotto Mayor
243,A princesa da chuva,Pascal Biet ; texto Becky Bloom,"Leça do Balio : Gato na Lua, 2011",13,Antes 2017,6 - 8 anos,Literatura,Pascal Biet , texto Becky Bloom
244,A fada Dorinda e a Bruxa do Mar,M. Conceição Galveia Ferreira ; il. Carla Nazareth,"Alfragide : Texto, 2011",13,Antes 2017,6 - 8 anos,Literatura,M. Conceição Galveia Ferreira , il. Carla Nazareth
245,Um lobo culto,Emma Chichester Clark ; trad. Sofia Bernardo,ISBN: 978-972-21-2416-4,13,Antes 2017,6 - 8 anos,Literatura,Emma Chichester Clark , trad. Sofia Bernardo
246,Mais vale tarde do que nunca,texto de Laurence Herbert ; il. de Frédéric du Bus ; trad. António Pescada,"Lisboa : Caminho, imp. 2011",13,Antes 2017,6 - 8 anos,Literatura,texto de Laurence Herbert , il. de Frédéric du Bus ; trad. António Pescada
247,A minha mana,Béatrice Rodriguez,"Gafanha da Nazaré : Bags of Books, 2011",13,Antes 2017,6 - 8 anos,Literatura,Béatrice Rodriguez,
248,Leónia devora os livros,written by Paul Shipton ; il. by François Ruyer,"Oxford : Macmillan, 2011",13,Antes 2017,6 - 8 anos,Literatura,written by Paul Shipton , il. by François Ruyer
249,A pesca,texto Oli ; il. Marc Taeger,"Matosinhos : Kalandraka, 2011",13,Antes 2017,6 - 8 anos,Literatura,texto Oli , il. Marc Taeger
250,The fancy dress competition,Maria Teresa Maia Gonzalez ; il. Fátima Afonso,"Prior Velho : Paulinas, 2011 ",13,Antes 2017,6 - 8 anos,Literatura,Maria Teresa Maia Gonzalez , il. Fátima Afonso
251,Arthur,Mick Manning e Brita Granström ; trad. José Oliveira,"Alfragide : Caminho, imp. 2011",13,Antes 2017,6 - 8 anos,Literatura,Mick Manning e Brita Granström , trad. José Oliveira
252,O avô e eu,Ana Fernández-Abascal ; il. Flavio Morais ; trad. Carlos Heras,"Pontevedra : Kalandraka, 2011",13,Antes 2017,6 - 8 anos,Literatura,Ana Fernández-Abascal , il. Flavio Morais ; trad. Carlos Heras
253,"Lavar, escovar, esfregar! : um livro sobre a higiene",Tim Bowley ; il. Inés Vilpi,"Pontevedra : Kalandraka, 2011",13,Antes 2017,6 - 8 anos,Literatura,Tim Bowley , il. Inés Vilpi
254,Mr. Anderson,Sónia Fernandes ; il. Pedro Serapicos,ISBN: 978-989-8414-04-5,13,Antes 2017,6 - 8 anos,Literatura,Sónia Fernandes , il. Pedro Serapicos
255,Jamie planted an acorn,written by Paul Shipton ; il. by François Ruyer,"Oxford : Macmillan, 2011",13,Antes 2017,6 - 8 anos,Literatura,written by Paul Shipton , il. by François Ruyer
256,"Todos temos asas, mas apenas os voluntários sabem voar",Maria Alberta Menéres il. Rui Truta,"Alfragide : Asa II, 2011",13,Antes 2017,6 - 8 anos,Literatura,Maria Alberta Menéres il. Rui Truta,
257,Hide and seek,Anthony Browne ; trad. José Oliveira,"Alfragide : Caminho, imp. 2011",13,Antes 2017,6 - 8 anos,Literatura,Anthony Browne , trad. José Oliveira
258,Histórias de tempo vai tempo vem,"Isabel Minhós Martins, Bernardo Carvalho","Carcavelos : Planeta Tangerina, 2011",14,Antes 2017,6 - 8 anos,Literatura,"Isabel Minhós Martins, Bernardo Carvalho",
259,O meu pai,"Mariana Bradford, Mariana Magalhães, Joana Medeiros ; il. Carlos Marques","Lisboa : Caminho, imp. 2011",14,Antes 2017,6 - 8 anos,Literatura,"Mariana Bradford, Mariana Magalhães, Joana Medeiros ", il. Carlos Marques
260,Coração de Mãe,Alves Redol ; il. de José Miguel Ribeiro,"Alfragide : Caminho, 2011",14,Antes 2017,6 - 8 anos,Literatura,Alves Redol , il. de José Miguel Ribeiro
261,O pirata das Ilhas da Bruma,Gill Munton ; il.Angus Cameron,ISBN: 978-0-230-40477-9,14,Antes 2017,6 - 8 anos,Literatura,Gill Munton , il.Angus Cameron
262,A flor vai pescar num bote,escreveu Pedro Reisinho ; il. Raquel Pinheiro,"Alfragide : Gailivro, 2011",14,Antes 2017,6 - 8 anos,Literatura,escreveu Pedro Reisinho , il. Raquel Pinheiro
263,Professor Green and the snake,António Mota ; il. Rute Reimão,"Alfragide : Gailivro, 2011",14,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Rute Reimão
264,O meu livro,Maria Inês Almeida ; il. de Sebastião Peixoto,"Lisboa : Planeta Júnior, 2011",14,Antes 2017,6 - 8 anos,Literatura,Maria Inês Almeida , il. de Sebastião Peixoto
