,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
45,Grande sertão : veredas,João Guimarães Rosa,"Lisboa : Companhia das Letras, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,João Guimarães Rosa,
46,Estorvo,Chico Buarque,"Lisboa : Companhia das Letras, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Chico Buarque,
47,Budapeste,Chico Buarque,"Lisboa : Companhia das Letras, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Chico Buarque,
48,Banquete no paraíso,Donald Ray Pollock ; trad. Tânia Ganho,"Porto : Sextante, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Donald Ray Pollock , trad. Tânia Ganho
49,José e os seus irmãos,Thomas Mann,"Alfragide : Dom Quixote, 2018-",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Thomas Mann,
50,"Voltar a ler : alguma crítica reunida sobre poesia, educação e outros ensaios",António Carlos Cortez,"Lisboa : Gradiva, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,António Carlos Cortez,
51,A história que começa em nós,Robin Benway ; trad. Rui Azeredo,"Amadora : Topseller, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Robin Benway , trad. Rui Azeredo
52,O fundamentalista relutante,Mohsin Hamid ; trad. Pedro Carvalho e Guerra,"Porto Salvo : Saída de Emergência, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Mohsin Hamid , trad. Pedro Carvalho e Guerra
53,"Coração, cabeça e estômago","Camilo Castelo Branco ; precedida de uma crítica do Sr. A. A. Teixeira de Vasconcelos ; ed. Cristina Sobral, Ariadne Nunes","Lisboa : Imprensa Nacional-Casa da Moeda, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Camilo Castelo Branco ," precedida de uma crítica do Sr. A. A. Teixeira de Vasconcelos ; ed. Cristina Sobral, Ariadne Nunes"
54,Max Einstein : uma experiência de génio,James Patterson e Chris Grabenstein ; il. Beverly Johnson ; trad. Rui Azeredo,"Amadora : Booksmile, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,James Patterson e Chris Grabenstein , il. Beverly Johnson ; trad. Rui Azeredo
55,Milkman,Anna Burns ; trad. MIguel Romeira,"Lisboa : Porto Ed., 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Anna Burns , trad. MIguel Romeira
56,Ragnarök : o fim dos deuses,A. S. Byatt ; il. Lord Mantraste ; trad. Paulo Tavares,"Amadora : Elsinore, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,A. S. Byatt , il. Lord Mantraste ; trad. Paulo Tavares
57,Máquinas como eu e pessoas como vocês,Ian McEwan ; trad. Maria do Carmo Figueira ,"Lisboa : Gradiva, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Ian McEwan , trad. Maria do Carmo Figueira 
58,Sobe a maré negra,Margaret Drabble ; trad. Telma Costa,"Lisboa : Quetzal, 2019",3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Margaret Drabble , trad. Telma Costa
59,Tess dos D'Ubervilles : uma mulher pura,Thomas Hardy ; trad. Frederico Pedreira,ISBN: 978-989-641-900-4,3,2019 - 2.o Sem.,15 - 18 anos,Literatura,Thomas Hardy , trad. Frederico Pedreira
60,A única história,Julian Barnes ; trad. Helena Cardoso,"Lisboa : Quetzal, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Julian Barnes , trad. Helena Cardoso
61,Agnes Grey,Anne Brontë ; trad. Manuela Porto,ISBN: 978-989-641-935-6,4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Anne Brontë , trad. Manuela Porto
62,Orlando : uma biografia,Virgínia Woolf ; trad. Cecília Meireles,"Porto : Livros do Brasil, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Virgínia Woolf , trad. Cecília Meireles
63,O coração de Inglaterra,Jonathan Coe ; trad. Carmo Vasconcelos Romão,"Porto : Porto Ed., 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Jonathan Coe , trad. Carmo Vasconcelos Romão
64,O papagaio de Flaubert,Julian Barnes ; trad. de Ana Maria Amador,"Lisboa : Quetzal, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Julian Barnes , trad. de Ana Maria Amador
65,Sensibilidade e bom senso,Jane Austen ; trad. Mário Dias Correia,"Lisboa : 11x17, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Jane Austen , trad. Mário Dias Correia
66,Correspondente de guerra,John Steinbeck ; trad. Virginia Motta,ISBN: 978-972-38-3095-8,4,2019 - 2.o Sem.,15 - 18 anos,Literatura,John Steinbeck , trad. Virginia Motta
67,Longe de casa,Peter Carey ; trad. do ingles por J. Teixeira de Aguilar,"Porto : Sextante, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Peter Carey , trad. do ingles por J. Teixeira de Aguilar
68,As aventuras de Sherlock Holmes,Arthur Conan Doyle ; pref. Maria do Rosário Pedreira ; trad. João Reis,"Amadora : Fábula, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Arthur Conan Doyle , pref. Maria do Rosário Pedreira ; trad. João Reis
69,O arquipélago do cão,Philippe Claudel ; trad. Artur Lopes Cardoso,"Porto : Sextante, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Philippe Claudel , trad. Artur Lopes Cardoso
70,Uma noite em Lisboa,Erich Maria Remarque ; trad. Luís Coimbra,"Porto Salvo : Saída de Emergência, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Erich Maria Remarque , trad. Luís Coimbra
71,Utopia,"Thomas More ; trad. Berta Mendes, Helder Guégués ; introd. Miguel Morgado","Silveira : BookBuilders, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Thomas More ," trad. Berta Mendes, Helder Guégués ; introd. Miguel Morgado"
72,Morrer na primavera,Ralf Rothmann ; trad. Gabriela Fragoso,"Porto : Sextante, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Ralf Rothmann , trad. Gabriela Fragoso
73,George Orwell : biografia intelectual de um guerrilheiro indesejado,Jacinta Maria Matos,ISBN: 978-972-44-2061-5,4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Jacinta Maria Matos,
74,Cai a noite em Caracas,Karina Sainz Borgo ; trad. Vasco Gato,"Lisboa : Alfaguara, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Karina Sainz Borgo , trad. Vasco Gato
75,Os Lusíadas de Luís Vaz de Camões : contados às crianças e lembrados ao povo,"adapt. em prosa de João de Barros ; il. Vera Braga, Carlota Duarte","[S.l.] : Cultura, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,adapt. em prosa de João de Barros ," il. Vera Braga, Carlota Duarte"
76,Trieste,Dasa Drndic ; trad. do inglês por António Pescada,"[Lisboa] : Sextante, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Dasa Drndic , trad. do inglês por António Pescada
77,A casa assombrada e outros contos,Virgínia Woolf ; trad. Miguel Serras Pereira ; posf. Francisco Vale,ISBN: 978-989-641-923-3,4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Virgínia Woolf , trad. Miguel Serras Pereira ; posf. Francisco Vale
78,Os leitores perguntam : Padre António Vieira responde : conselhos sábios do imperador da língua portuguesa,org. Aida Sampaio Lemos... [et al.],"[Lisboa] : Temas e Debates : Círculo de Leitores, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,org. Aida Sampaio Lemos... [et al.],
79,Bem-vinda a casa : [memórias],Lucia Berlin ; ed. e pref. de Jeff Berlin ; trad. de Tânia Ganho,"Lisboa : Alfaguara, 2019",4,2019 - 2.o Sem.,15 - 18 anos,Literatura,Lucia Berlin , ed. e pref. de Jeff Berlin ; trad. de Tânia Ganho
80,O exílio e o reino,Albert Camus ; trad. Cabral do Nascimento,"Porto : Livros do Brasil, 2019",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Albert Camus , trad. Cabral do Nascimento
81,O doente inglês,Michael Ondaatje ; trad. e notas de Ana Luísa Faria,ISBN: 978-989-641-911-0,5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Michael Ondaatje , trad. e notas de Ana Luísa Faria
82,Os dois irmãos : romance,Germano Almeida,"Lisboa : Caminho, 2019",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Germano Almeida,
83,O sol na cabeça,Geovani Martins,Lisboa : Companhia das Letras 2019,5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Geovani Martins,
84,Robinson Crusoé,Daniel Defoe ; trad. Paulo Tavares,"Amadora : Fábula, 2019",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Daniel Defoe , trad. Paulo Tavares
85,História de uma baleia branca,Luís Sepúlveda ; il. Paulo Galindro ; trad. Helena Pitta,"Porto : Porto Ed., 2019",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Luís Sepúlveda , il. Paulo Galindro ; trad. Helena Pitta
86,Viagens,Olga Tokarczuk ; trad. do polaco Teresa Fernandes Swiatkiewicz,"Amadora : Cavalo de Ferro, 2019",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Olga Tokarczuk , trad. do polaco Teresa Fernandes Swiatkiewicz
87,A travessia de Benjamin,Jay Parini ; trad. Rita Carvalho e Guerra,"Amadora : Elsinore, 2019",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Jay Parini , trad. Rita Carvalho e Guerra
88,O chefe de estação Fallmerayer,Joseph Roth ; trad. do alemão e introd. cronológica Álvaro Gonçalves,"Porto : Assírio & Alvim, 2019",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Joseph Roth , trad. do alemão e introd. cronológica Álvaro Gonçalves
89,O nicho da vergonha,Ismail Kadaré ; trad. Artur Lopes Cardoso,"Porto : Sextante, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Ismail Kadaré , trad. Artur Lopes Cardoso
90,O motim,Miguel Franco,"Lisboa : Gradiva, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Miguel Franco,
91,Sessenta contos,Dino Buzzati ; trad. Margarida Periquito... [et al.],"Amadora : Cavalo de Ferro, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Dino Buzzati , trad. Margarida Periquito... [et al.]
92,Sonata em Auschwitz,Luize Valente ; adapt. Rui Azeredo,"Porto Salvo : Saída de Emergência, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Luize Valente , adapt. Rui Azeredo
93,"Luanda, Lisboa, Paraíso",Djaimilia Pereira de Almeida,"Lisboa : Companhia das Letras, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Djaimilia Pereira de Almeida,
94,"Na América, disse Jonathan : diário-ficção",Gonçalo M. Tavares,ISBN: 978-989-641-893-9,5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Gonçalo M. Tavares,
95,Maria do Castelo,Catarina Fonseca,"Lisboa : Âncora, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Catarina Fonseca,
96,A leste do paraíso,John SteinbecK ; trad. João B. Viegas,"Porto : Livros do Brasil, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,John SteinbecK , trad. João B. Viegas
97,Os testamentos traídos : um ensaio em nove partes,Milan Kundera ; trad. Miguel Serras Pereira,"Alfragide : Dom Quixote, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Milan Kundera , trad. Miguel Serras Pereira
98,Porto - Sudão,Olivier Rolin ; trad. João Duarte Rodrigues,"Porto : Porto Ed., 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Olivier Rolin , trad. João Duarte Rodrigues
99,O testamento do Sr. Napumoceno da Silva Araújo : romance,Germano Almeida,"Alfragide : Caminho, 2018",5,2019 - 2.o Sem.,15 - 18 anos,Literatura,Germano Almeida,
100,A ilha fantástica : romance,Germano Almeida,"Alfragide : Caminho, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Germano Almeida,
101,[Trilogia do Mindelo] : romance,Germano Almeida,"Alfragide : Caminho, 2018-2021",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Germano Almeida,
102,Memórias adormecidas,Patrick Modiano ; trad. Artur Lopes Cardoso,"Porto : Sextante, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Patrick Modiano , trad. Artur Lopes Cardoso
103,Rua Katalin : romance,Magda Szabó ; trad. Piroska Felkai,"Amadora : Cavalo de Ferro, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Magda Szabó , trad. Piroska Felkai
104,Doutor Jivago,Boris Pasternak ; trad. António Pescada,"Porto : Livros do Brasil, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Boris Pasternak , trad. António Pescada
105,Um artista do mundo flutuante,Kazuo Ishiguro ; trad. Rui Pires Cabral,"Lisboa : Gradiva, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Kazuo Ishiguro , trad. Rui Pires Cabral
106,Três filhas de Eva,Elif Shafak ; trad. Tânia Ganho,"Lisboa : Quetzal, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Elif Shafak , trad. Tânia Ganho
107,A harpa de ervas,Truman Capote ; trad. Paulo Faria,"Porto : Livros do Brasil, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Truman Capote , trad. Paulo Faria
108,Minha Ántonia,Willa Cather ; trad. Marta Mendonça,ISBN: 978-989-641-847-2,6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Willa Cather , trad. Marta Mendonça
109,Dona Pura e os camaradas de Abril : romance,Germano Almeida,"Alfragide : Caminho, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Germano Almeida,
110,Folhas de xisto : contos,João de Araújo Correia,"Liboa : Âncora, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,João de Araújo Correia,
111,Diário,Virginia Woolf ; trad. Maria José Jorge,"Lisboa : Bertrand, 2018-",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Virginia Woolf , trad. Maria José Jorge
112,Os meninos de ouro,Agustina Bessa-Luís ; pref. Pedro Mexia,"Lisboa : Relógio d'Água, cop. 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Agustina Bessa-Luís , pref. Pedro Mexia
113,Amor de nunca mais ; Paço do Milhafre ; O mistério do Paço do Milhafre,"Vitorino Nemésio ; eds. Chloé Pereira, Luiz Fagundes Duarte, Urbano Bettencourt","Lisboa : Imprensa Nacional Casa da Moeda ; Lajes do Pico : Companhia das Ilhas, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Vitorino Nemésio ," eds. Chloé Pereira, Luiz Fagundes Duarte, Urbano Bettencourt"
114,A ronda da noite : romance,Agustina Bessa-Luís ; pref. de António Mega Ferreira,"Lisboa : Relógio d'Água, cop. 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Agustina Bessa-Luís , pref. de António Mega Ferreira
115,Um passado imprevisível,Ernesto Rodrigues,"Lisboa : Gradiva, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Ernesto Rodrigues,
116,O ano sabático,João Tordo,"Lisboa : Companhia das Letras, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,João Tordo,
117,Passagem para o ocidente,Mohsin Hamid ; trad. Pedro Carvalho e Guerra,"Porto Salvo : Saída de Emergência, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Mohsin Hamid , trad. Pedro Carvalho e Guerra
118,Ecologia,Joana Bértholo,"Alfragide : Caminho, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Joana Bértholo,
119,O rapaz selvagem : caderno de montanha,Paolo Cognetti ; trad. Mário Severo,"Alfragide : Dom Quixote, 2018",6,2019 - 2.o Sem.,15 - 18 anos,Literatura,Paolo Cognetti , trad. Mário Severo
120,Ternos guerreiros,Agustina Bessa-Luís ; pref. Agustina Bessa-Luís,Lisboa : Relógio d'Água cop. 2018,7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Agustina Bessa-Luís , pref. Agustina Bessa-Luís
121,Estuário : romance,Lídia Jorge,"Alfragide : Dom Quixote, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Lídia Jorge,
122,A ordem do dia,Éric Vuillard ; trad. João Carlos Alvim,"Alfragide : Dom Quixote, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Éric Vuillard , trad. João Carlos Alvim
123,Pequenas histórias dos grandes clássicos da literatura portuguesa,"org., transcr. e extratextos Victor Correia","Lisboa : Guerra e Paz, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,"org., transcr. e extratextos Victor Correia",
124,A febre das almas sensíveis : romance,Isabel Rio Novo,"Alfragide : Dom Quixote, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Isabel Rio Novo,
125,Obras do diabinho da mão furada,"António José da Silva, o Judeu","Lisboa : Guerra & Paz, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,"António José da Silva, o Judeu",
126,A inglesa e o marialva : um amor na arena,Clara Macedo Cabral,"Alfragide : Casa das Letras, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Clara Macedo Cabral,
127,Armadilha digital,Ana Maria Magalhães e Isabel Alçada ; il. João Pupo,"[Lisboa] : Associação Portuguesa de Seguradores, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Ana Maria Magalhães e Isabel Alçada , il. João Pupo
128,"Não a ti, Cristo, odeio ou menos prezo : um deus a mais, talvez um que faltava",Fernando Pessoa & Apóstolos ; antologia org. Manuel S. Fonseca,"Lisboa : Guerra & Paz, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Fernando Pessoa & Apóstolos , antologia org. Manuel S. Fonseca
129,Gente séria,Hugo Mezena,"Lisboa : Planeta, 2018",7,2019 - 2.o Sem.,15 - 18 anos,Literatura,Hugo Mezena,
